Customer ID,Order ID,Product ID in Orders,Ordered by Customer ID,Times Reordered by Same Customer,Brand Name,Product Name,Weight
12533,507,202217764,10507,31,BB Popular,Walnut Kernels/Akharot Tukda 200gm + Cashew Whole 500gm + Raisins Indian 500gm,Combo 3 Items
12534,507,202216970,10507,5,bb Combo,"bbPopular Almond Californian, Giri + Raisins Indian + bbRoyal Dry Dates (100 gm)",Combo 3 Items
12535,507,202220571,10507,5,bb Combo,bbRoyal Pista Kernel+ Dry Dates (100G)+ bbPopular Cashew+Raisins+Almond (100G),Combo 5 Items
12536,508,202220898,10508,8,bb Combo,Bb Royal Almond Californian 100Gm + Cashew Whole 100Gm + Indian Raisins 100Gm,Combo 3 Items
12537,508,202219197,10508,20,BB Royal,Pista Kernel - Plain 100 gm + Cashew Whole 200 gm + Almond - Californian 100 gm,Combo 3 Item
12538,508,202225256,10508,15,BB Royal,Pista Kernel,500 g  
12539,508,202217270,10508,31,bb Combo,"BBRoyal Almond, Jumbo + BBPopular Cashew Split, Small+Indian Raisins (Each 500G)",Combo 3 Items
12540,508,202221449,10508,30,BB Royal,Organic - Flax Seeds,500 g  
12541,509,202227997,10509,4,Lion,Dates/Kharjura - Deseeded,500 g Pouch 
12542,509,202229554,10509,36,BB Royal,Organic - Chia seeds,1 kg  
12543,509,202219872,10509,17,Lion,Dates/Kharjura - Desert King,250 g Cup 
12544,509,202226690,10509,45,BB Royal,Mixed Dry Fruits,500 g Pouch 
12545,509,202219033,10509,29,BB Popular,"Pista - California, Roasted & Salted",200 g  
12546,510,202218579,10510,7,BB Royal,Anjeer/Figs/Atti Hannu,500 g  
12547,510,202225413,10510,49,BB Royal,"Dry Dates/Kharjura - Chuwara, Kharik",200 g Pouch 
12548,510,202227771,10510,23,BB Royal,Dry Dates/Chuwara 100 gm + Figs 200 gm + Walnut - Kernels 100 gm,Combo 3 Item
12549,510,202218890,10510,16,BB Royal,Figs/Anjeer 100gm + Dry Apricots/Khumani 100gm + Walnut/Akharot Kernels 100gm,Combo 3 Items
12550,510,202221286,10510,9,bb Combo,Tang Orange Instant Drink Mix 750G + Lion Dates - Deseeded 200G,Combo 2 Items
12551,511,202215666,10511,3,Lion,Dates/Kharjura - Deseeded,200 g Pouch 
12552,511,202222307,10511,5,BB Royal,Walnut/Akrodu - Inshell,500 g  
12553,511,202212527,10511,43,BB Royal,Watermelon Seeds/Kallangadi Bija,100 g  
12554,511,202217821,10511,36,BB Royal,Figs/Anjeer 100G + Dry Dates 100G + Pista Kernel Plain 100G + Dry Apricots 100G,Combo 4 Items
12555,511,202219631,10511,22,Lion,Dates/Kharjura,500 g Pouch 
12556,512,202223299,10512,19,BB Royal,"Dry Dates/Kharjura - Chuwara, Kharik",500 g Pouch
12557,512,202223154,10512,15,BB Royal,Hazelnut,100 g Pouch 
12558,512,202220801,10512,0,BB Royal,Chironji,100 g  
12559,512,202229342,10512,13,BB Royal,Seeds - Sunflower,200 g 
12560,512,202223709,10512,7,BB Royal,Apricots/Jardalu,200 g Pouch 
12561,513,202224387,10513,43,Lion,Syrup - Dates,500 g Bottle 
12562,513,202224656,10513,24,India Gate,Active Heart Special Flax Seeds,200 g 
12563,513,202212092,10513,43,India Gate,Wholesome Health Chia seeds,200 g 
12564,513,202214657,10513,48,BB Royal,Cashew/Godambi - Roasted & Salted,200 g Pouch 
12565,513,202212250,10513,45,BB Popular,Anjeer/Figs/Atti Hannu,500 g 
12566,514,202224669,10514,35,BB Royal,"Dates - Black, With Seeds",1 kg  
12567,514,202229077,10514,40,Lion,Dates/Kharjura - Layina,250 g  
12568,514,202222344,10514,6,BB Royal,Anardana,50 g Pouch
12569,514,202214279,10514,26,Kissan,Mixed Fruit Jam,700 g  
12570,514,202224118,10514,18,Kissan,Fresh Tomato Ketchup 1 Kg + Mixed Fruit Jam 700 Gm,Combo 2 Items
12571,515,202226328,10515,36,Kissan,Mango Jam,188 g bottel 
12572,515,202219190,10515,49,Kissan,Pineapple Jam,500 g 
12573,515,202228754,10515,36,Veeba,Sandwich Spread - Cheese & Chilli,275 g 
12574,515,202227508,10515,35,Dr. Oetker,FunFoods American Mustard,260 g 
12575,515,202227973,10515,20,Dr. Oetker,FunFoods Cheese & Chilli,250 g 
12576,516,202218935,10516,26,Veeba,Pasta & Pizza Sauce Chefs Special,100 g Pouch
12577,516,202225525,10516,19,24 Mantra,Organic Mixed Fruit Jam,350 g Bottle
12578,516,202213963,10516,23,Morton,Mixed Fruit Jam,450 g 
12579,516,202224538,10516,32,Cremica,Mix Fruit Jam,480 g 
12580,516,202227488,10516,10,Organic Nation,Conserve Spread - Natural Mix Fruit,450 g Bottle
12581,517,202224629,10517,46,Dezire,Sugar Less Jam - Apple,125 g Bottle
12582,517,202221613,10517,27,DNV,Mixed Fruit Jam,500 g  
12583,517,202215338,10517,41,DNV,Mango Jam,500 g  
12584,517,202227658,10517,16,Mackays,"Marmalade - Three Fruit (Orange, Grapefruit & lemon)",340 g Bottle
12585,517,202213549,10517,44,Sugarless Bliss,Sugar Free Jam - Kala Jamun (Java Plum),300 g 
12586,518,202220182,10518,39,Under The Mango Tree,Honey - Himalayan Flora,200 g Jar
12587,518,202217153,10518,52,Sugarless Bliss,Sugar Free Ambrosia Taste Of Honey - Natural Spanish Saffron,200 g 
12588,518,202217737,10518,22,Under The Mango Tree,Honey - Litchi,200 g Jar 
12589,518,202228530,10518,12,Sugarless Bliss,Sugar Free Ambrosia Taste Of Honey - Natural Ginger Flavour,200 g 
12590,518,202215123,10518,27,The Gourmet Jar,Orange Marmalade Thick Cut,230 g 
12591,519,202228238,10519,16,Stute ,"Peach Extra Jam - No Sugar Added, Suitable For Diabetics",430 g Bottle
12592,519,202223198,10519,11,La Vieja Fabrica,Spread - Blackcurrant,285 g 
12593,519,202224123,10519,11,Sugarless Bliss,Sugar Free Ambrosia Taste Of Honey - Natural Classic Honey Flavour,200 g 
12594,519,202213243,10519,29,Nutty Yogi,Rhododendron Chutney,250 g 
12595,519,202216417,10519,23,La Vieja Fabrica,Spread - Peach,350 g 
12596,520,202221267,10520,40,La Vieja Fabrica,Spread - Seville Orange,375 g 
12597,520,202213050,10520,6,Mackays,Preserve - Ginger,340 g Bottle
12598,520,202212417,10520,47,Under The Mango Tree,Honey - Eucalyptus,200 g Jar
12599,520,202216468,10520,50,The Gourmet Jar,Mango Jalapeno Preserve,230 g 
12600,520,202216335,10520,30,The Gourmet Jar,Wholegrain Mustard,170 g 
12601,521,202217823,10521,25,Mackays,Marmalade - Pink Grapefruit,340 g Bottle
12602,521,202216296,10521,20,BHUIRA ,"Apple & Cinnamon Jelly - Handmade, No Added Preservatives",240 g 
12603,521,202218305,10521,17,Bonne Maman,Preserve - Forest Berries,370 g Bottle
12604,521,202225446,10521,31,BHUIRA ,"Guava Jelly - Handmade, Sweet, Wholesome",470 g 
12605,521,202223794,10521,47,La Vieja Fabrica,Spread - Fruit Of The Forest,350 g 
12606,522,202224017,10522,35,La Vieja Fabrica,Spread - Pineapple,350 g 
12607,522,202215118,10522,13,Bonne Maman,Preserve - Peach,370 g Jar
12608,522,202213791,10522,22,La Vieja Fabrica,"Spread - Raspberry, Diet Mermelada",280 g 
12609,522,202213616,10522,50,La Vieja Fabrica,Spread - Apricot,350 g 
12610,522,202218659,10522,35,BHUIRA ,"Cinnamon & Apple Jelly - Handmade, No Added Preservatives",470 g 
12611,523,202213413,10523,7,Dana,Dana Preserve - Apricot 340 gm Jar,340 g 
12612,523,202220305,10523,51,Sprig,Dulce De Leche With Vanilla,290 g 
12613,523,202229193,10523,7,BHUIRA ,"Three Fruit Marmalade - Delicious, Blend Of Sweet, Sour & Bitter Taste",240 g 
12614,523,202215163,10523,51,Sprig,Salted Caramel,290 g 
12615,523,202224683,10523,27,HappyChef,Tropical Conserve,330 g 
12616,524,202226978,10524,22,Stute ,"Apricot Extra Jam - No Sugar Added, Imported",430 g Jar
12617,524,202223388,10524,1,Britannia,"Treat Croissant - Vanilla Creme Roll, 100% Veg",6x45 g Multipack 
12618,524,202215686,10524,34,Britannia,"Treat Croissant - Cocoa Creme Roll, 100% Veg",6x45 g Multipack 
12619,524,202221223,10524,10,GoodDiet,"Biscotti - Almond, Gluten free",150 g 
12620,524,202226107,10524,52,GoodDiet,"Biscotti - Double Dark Chocolate, Pistachio, Gluten Free",150 g 
12621,525,202224879,10525,42,Twister,Chocolate Wafer Roll - Chocolate Cream,320 g 
12622,525,202225119,10525,15,Cookie Man,Almond Fingers,250 g Pet Jar
12623,525,202227586,10525,7,GoodDiet,"Biscotti - Dark Chocolate & Rock Salt, Gluten Free",150 g 
12624,525,202219946,10525,13,Tasties,Premium Wafer Bites - Hazelnut,100 g  
12625,525,202228350,10525,16,Open Secret,"Nutty Cookies - Choco Almond, No Added Maida, 40-50% Nuts, Box of 2 Cookies",3x25 g Multipack 
12626,526,202223035,10526,32,GoodDiet,"Biscotti - Cranberry, Gluten Free",150 g 
12627,526,202227699,10526,13,Tasties,Coconut Cookies,4x75 g (Multipack) 
12628,526,202219766,10526,0,Tasties,Premium Wafer Bites - Strawberry,100 g  
12629,526,202219809,10526,41,Gone mad,Choco Stick - Hexagon Pack,72 g 
12630,526,202225418,10526,18,Tasties,Premium Wafer Bites - Cappucino,100 g  
12631,527,202227201,10527,17,Tasties,Premium Wafer Bites - Orange,100 g  
12632,527,202224643,10527,25,Cookie Man,Brownie Brittle,200 g Pet Jar
12633,527,202217905,10527,36,Cookie Man,Choc Chunk Cookies,2x120 g Multipack 
12634,527,202217543,10527,3,Cookie Man,"Assorted Cookies - Fruit & Nut, Choc Chip",200 g Box
12635,527,202221595,10527,33,Tasties,Premium Wafer Bites - Dark Choco,100 g  
12636,528,202227191,10528,39,Tiffany,Cream Wafers - Chocolate Flavored,6x75 g Multipack 
12637,528,202217819,10528,10,Cookie Man,"Assorted Cookies - Fruit & Nut, Choc Chip",400 g 
12638,528,202218169,10528,50,Tasties,Chocochip Cookies,4x75 g (Multipack) 
12639,528,202222554,10528,13,Tasties,Premium Wafer bites - Tiramisu,100 g  
12640,528,202226693,10528,11,Tasties,Butter Cashew Cookies,4x75 g (Multipack) 
12641,529,202229208,10529,39,Tasties,Fruit Nuts Cookies,75 g  
12642,529,202217036,10529,44,Twister,Flavoured Cream Wafer Roll - Cappuccino,320 g 
12643,529,202228196,10529,1,Cookie Man,Assorted Cookies,500 g Tin Container
12644,529,202214748,10529,1,Waffle Mill,Stroopwafel Waffle Cookie - Caramel,30 g Pouch
12645,529,202222713,10529,20,Open Secret,"Nutty Cookies - Peanut Butter, No Added Maida, 40-50% Nuts, Box of 2 Cookies",25 g 
12646,530,202223919,10530,12,Tasties,Butter Cookies,4x75 g (Multipack) 
12647,530,202213774,10530,6,Samudra,Lex Cream Sandwich Biscuits - Lemon Flavour,190 g 
12648,530,202215915,10530,34,Nutro,Wafers - Hazelnut Cream,150 g 
12649,530,202226395,10530,41,Nutro,Wafers - Vanilla Cream,150 g 
12650,530,202214147,10530,18,Open Secret,"Nutty Cookies - White Choco Cashew, No Added Maida, 40-50% Nuts, Box of 2 Cookies",25 g 
12651,531,202220273,10531,14,Delfi Twister,Wafer Roll With Vanilla Flavoured Cream,1 pc 
12652,531,202216907,10531,42,Tiffany,Crunch n Cream - Vanilla Cream Wafers,75 g 
12653,531,202216655,10531,38,Nutro,Wafers - Hazelnut Cream,75 g 
12654,531,202224129,10531,11,Waffle Mill,Stroopwafel Waffle Cookie - Cocoa Fudge,30 g Pouch
12655,531,202214886,10531,11,Samudra,Lex Cream Sandwich Biscuits - Lemon Flavour,152 g 
12656,532,202215941,10532,2,Tasties,Multigrain Cookies,4x75 g (Multipack) 
12657,532,202223466,10532,36,Cookie Man,Brandy Snap Cookies - Flavoured,2x120 g Multipack 
12658,532,202218284,10532,53,Munchys,Cracker - Wheat,322 g Pouch
12659,532,202222214,10532,15,Sugarless Bliss,Cookies -Sugar Free & Digestive (Natural Ginger & Cinnamon),100 g Carton
12660,532,202226824,10532,22,Lotus,"Biscuit - Caramelised, The Original, Biscoff",124 g 
12661,533,202225376,10533,30,Munchys,Cracker - Vege,300 g Pouch
12662,533,202222986,10533,6,Nutro,Wafers - Chocolate Cream,75 g 
12663,533,202215830,10533,34,Monetta,Wafer Sticks - Chocolate Cream,300 g 
12664,533,202218200,10533,43,Walkers,Walkers Shortbread Round 150Gm,150 g 
12665,533,202218428,10533,17,bb Combo,Quaker Oats 1.5 Kg Pouch + Aashirvaad Atta - Whole Wheat 5 kg Pouch,Combo 2 Items
12666,534,202216992,10534,19,Quaker,"Rolled Oats - Rich In Protein, Nutritious, Easy To Cook",2 Kg  
12667,534,202220000,10534,35,Kelloggs,Corn Flakes With Real Almond & Honey,1 Kg  
12668,534,202228561,10534,41,Kelloggs,"Muesli Breakfast Cereal - With Multigrain & 21% Fruit, Nut & Seeds",750 g 0 
12669,534,202219071,10534,27,Kelloggs,Chocos,1.2 Kg  
12670,534,202220834,10534,9,Kelloggs,Corn Flakes,875 g 
12671,535,202225284,10535,48,Kelloggs,Muesli With 20% Nuts Delight,750 g Pouch 
12672,535,202216555,10535,32,Kelloggs,Corn Flakes,250 g  
12673,535,202219595,10535,9,Quaker,"Oats 1 Kg + Oats 200 g - With Flavour Mix, Ready To Cook",Combo 2 Items
12674,535,202223056,10535,7,Kelloggs,Crunchy Granola Almonds and Cranberries,460 g 
12675,535,202227346,10535,22,BB Royal,Muesli With 21% Fruit & Nut,2x500 g Multipack 
12676,536,202213688,10536,21,Saffola,Masala Oats - Veggie Twist,1 Kg  
12677,536,202218317,10536,43,Bagrrys,Crunchy Muesli - Almond Raisins & Honey,1 Kg Jar 
12678,536,202219958,10536,42,Kelloggs,Muesli - With 0% Added Sugar,500 g Pouch
12679,536,202223510,10536,18,Kelloggs,Froot Loops - Crunchy Multigrain Cereal,2x285 g Multipack 
12680,536,202226216,10536,27,BB Royal,Oats,1 Kg  
12681,537,202226069,10537,10,Kelloggs,Chocos - Variety pack,156 g 
12682,537,202214317,10537,6,Saffola,Masala Oats - Classic Masala,500 g  
12683,537,202221804,10537,6,Kelloggs,Chocos Fills Double Chocolaty,175 g  
12684,537,202218399,10537,22,True Elements,Rolled Oats - Gluten Free,1 Kg (Matt Pouch) 
12685,537,202226351,10537,50,Kelloggs,Special K,290 g  
12686,538,202213820,10538,3,Kelloggs,Chocos - Moons & Stars,1.2 Kg  
12687,538,202222961,10538,4,Quaker,"Oats Multigrain Breakfast Cereal - Rich Source Of Energy, Nutritious, Easy To Cook",600 g Carton 
12688,538,202215124,10538,27,Kelloggs,Chocos Crunchy Bites,375 g  
12689,538,202225435,10538,29,Kelloggs,Corn Flakes With Real Strawberry Puree,300 g  
12690,538,202215483,10538,44,Yoga bar,Multigrain VarietyBar 38G Pack of 10+Breakfast Protein VarietyBar 50G Pack of 6,Combo 2 Items
12691,539,202224233,10539,50,Soulfull,Ragi Bites - Choco Fills,250 g Carton 
12692,539,202224587,10539,7,Yoga bar,Multigrain Variety Energy Bar 38G Pack of 10+Protein Variety Bar 60G Pack of 6,Combo 2 Items
12693,539,202213257,10539,15,Kelloggs,Honey Crunch Corn Flakes,630 g  
12694,539,202226948,10539,53,ASAP,"Muesli Wholegrain Breakfast - Rich In Fibre & Protein, Zero Sugar Added, Fruitz",420 g 
12695,539,202219634,10539,28,ASAP,"Muesli Wholegrain Breakfast - Rich In Fibre & Protein, Zero Sugar Added, Dark Choco",420 g 
12696,540,202222171,10540,39,ASAP,"Muesli Wholegrain Breakfast - Rich In Fibre & Protein, Zero Sugar Added, Badam Milk",420 g 
12697,540,202219267,10540,47,ASAP,"Muesli Wholegrain Breakfast - Rich In Fibre & Protein, Zero Sugar Added, Coffeeluv",420 g 
12698,540,202215332,10540,21,Yoga bar,VarietyBar-Multigrain 38G 10's Pack+Protein 60G+Breakfast Protein 50G (6's Pack),Combo 3 Items
12699,540,202214736,10540,52,BB Royal,Corn Flakes Classic,2x475 g Multipack 
12700,540,202220736,10540,34,BB Royal,"100% Pure Honey, 1 kg + Oats, 1 kg",Combo 2 Items
12701,541,202218610,10541,11,BB Royal,"100% Pure Honey, 250 g + Oats, 1 Kg",Combo 2 Items
12702,541,202216232,10541,0,Kelloggs,All Bran Wheat Flakes,425 g Carton
12703,541,202221042,10541,29,Yoga bar,Protein Variety Bar 60G Pack of 6 + Breakfast Protein Variety Bar 50G Pack of 6,Combo 2 Items
12704,541,202216306,10541,52,Saffola,Masala Oats - Masala & Coriander,38 g 
12705,541,202222279,10541,23,BB Royal,"100% Pure Honey, 250 g + Corn Flakes Classic, 475 g",Combo 2 Items
12706,542,202219476,10542,14,BB Royal,"100% Pure Honey, 1 kg + Corn Flakes Classic, 475 g",Combo 2 Items
12707,542,202229263,10542,43,GoodDiet,"Nutrition Energy Bar - Fig, Flax & Pumpkin Seeds",10x40 g Multipack 
12708,542,202212512,10542,48,Kelloggs,Chocos,26 g 
12709,542,202222929,10542,47,True Elements,Rolled Oats - Gluten Free + Gluten Free - Steel Cut Oats (each 500 g),Combo 2 Items
12710,542,202219613,10542,46,Yoga bar,Breakfast Protein Bar - Blueberry 50 gm + Protein Variety Bar 60 gm,Combo 2 Items
12711,543,202214934,10543,23,Saffola,Masala Oats - Peppy Tomato,10x38 g Multipack 
12712,543,202227987,10543,33,Saffola,Masala Oats - Curry & Pepper,38 g 
12713,543,202225968,10543,40,Epigamia ,Greek Yogurt Smoothie - Blueberry,3x200 ml Multipack 
12714,543,202221016,10543,12,Epigamia ,Greek Yogurt Smoothie - Alphonso Mango,3x200 ml Multipack 
12715,543,202213974,10543,52,Epigamia ,Greek Yogurt Smoothie - Strawberry,3x200 ml Multipack 
12716,544,202222913,10544,48,Nestle ,Milo,400 g Tin
12717,544,202224467,10544,5,Nestle ,Milo Active Go - Percuma 80 g,480 g 
12718,544,202216783,10544,31,Soulfull,Millet Smoothix - Almond,450 g 
12719,544,202228119,10544,38,Nutriorg,Amla Juice,1 L Plastic Bottle 
12720,544,202214254,10544,34,Kapiva,Amla Juice,1 L 
12721,545,202221280,10545,45,Cocosutra,Hot Chocolate - Swiss Vanilla,100 g  
12722,545,202228755,10545,1,Nestle ,Nesquik - Chocolate,300 g Box
12723,545,202223071,10545,39,Saffola,Immuniveda Kadha Mix,80 g (4 g x 20 pcs) 
12724,545,202220362,10545,15,Christopher Cocoa,"Drinking Cocoa Powder - Dark, No Sugar",100 g 
12725,545,202213523,10545,29,Kapiva,Aloe Vera and Amla Juice,1 L 
12726,546,202227801,10546,42,Kapiva,Aloe Vera Juice,1 L 
12727,546,202213790,10546,16,Ovaltine,Malt Based Beverage Powder - Chocolate Flavour,200 g Box
12728,546,202229298,10546,50,Nestle ,Nesquik - Strawberry,300 g Box
12729,546,202212691,10546,48,Kapiva,Tulsi Giloy Juice,1 L 
12730,546,202224505,10546,36,Kapiva,Aloe Vera and Garcinia Juice,1 L 
12731,547,202227913,10547,9,NUTRIWISH,Almond Powder,500 g  
12732,547,202221219,10547,13,Nutriorg,Aloe Vera Juice,1 L Plastic Bottle 
12733,547,202216315,10547,22,Saffola,Immuniveda Golden Turmeric Milk Mix - Immunity Booster,400 g Jar
12734,547,202219326,10547,12,Kapiva,Get Slim Juice,1 L 
12735,547,202224477,10547,31,Paperboat Swing,"Juici ORS Fruit Juice - Tropical Trip, Enriched With Electrolytes & Vitamin C",3x200 ml Multipack 
12736,548,202217643,10548,43,PureFoods,100% Pure Tender Coconut Water,500 ml Tin
12737,548,202229427,10548,13,Soulfull,Millet Smoothix - Almond Dispenser,150 g 
12738,548,202217119,10548,12,Ovaltine,Malt Based Beverage Powder - Milk Flavour,200 g Box
12739,548,202224474,10548,25,Cocosutra,Hot Chocolate - Mocha,100 g  
12740,548,202218542,10548,6,Kapiva,Noni Juice,1 L 
12741,549,202215432,10549,51,Nutriorg,Giloy With Amla Juice,500 ml 
12742,549,202219610,10549,10,Cocosutra,Hot Chocolate - Mexican Spiced,100 g  
12743,549,202217753,10549,44,Kapiva,Wheat Grass Juice,1 L 
12744,549,202225209,10549,52,Cadbury,Drinking Chocolate Imported,250 g 
12745,549,202227284,10549,25,Cocosutra,Hot Chocolate - Caramel,100 g  
12746,550,202219983,10550,51,Kapiva,Triphala Juice,1 L 
12747,550,202226191,10550,23,Kapiva,Neem Juice,1 L 
12748,550,202218450,10550,20,Tendo,Original Almond Milk - Unsweetened,330 ml 
12749,550,202226110,10550,15,Saffola FITTIFY Gourmet,"Fittify Hi-Protein Slim Meal Shake, Kesar Pista",420 g (Buy 1 Get 1 free)
12750,550,202217719,10550,53,Kapiva,Aloe Vera and Wheatgrass Juice,1 L 
12751,551,202225790,10551,44,Cocosutra,Hot Chocolate - Swiss Vanilla + Mexican Spiced + Mocha + Caramel (100 g Each),Combo 4 Items
12752,551,202216403,10551,1,Nutriorg,Jamun Juice,500 ml Plastic Bottle
12753,551,202228092,10551,37,6 Rasa,The Original Kashaya - Caffeine Free,75 g (30 Bags x 2.5 g each)
12754,551,202228273,10551,8,Hatti Kaapi,Hatti Kashaya - Immuity Booster,50 g 
12755,551,202226908,10551,20,Care,Moringa + Giloy Green Tea With Lemongrass,15 g (10 bags X 1.5 g each)
12756,552,202212306,10552,23,NUTRIWISH,Pea Protein Powder,1 kg 
12757,552,202227415,10552,1,Soulfull,Millet Smoothix - Cocoa Lite Dispenser,150 g 
12758,552,202227426,10552,30,Paperboat Swing,"JuiciORS - AppleFruit Juice, Enriched With Electrolytes & Vitamin C",3x200 ml Multipack 
12759,552,202228066,10552,45,Nutriorg,Wheat Grass Juice,500 ml Plastic Bottle
12760,552,202214368,10552,2,Hatti Kaapi,Hatti Golden Latte - Immunity Booster,50 g 
12761,553,202216855,10553,2,BB Home,Compostable Garbage Bag-Medium Green (19x21 Inches),3x15 pcs (Multipack) 
12762,553,202219315,10553,39,BB Home,"Garbage Bags - Oxo Biodegradable Medium, Green, (19x21 Inches)",3x30 pcs Multipack 
12763,553,202221782,10553,2,BB Home,Kitchen Towel 2 Ply - 100% Virgin Pulp/Paper,60 pulls (Pack of 2) 
12764,553,202228244,10553,7,Origami,So Soft 3 Ply Toilet Tissue,10 + 2 Rolls 
12765,553,202227879,10553,39,BB Home,Oxo-Biodegradable Garbage bag-Medium Blue,30 pcs (19x21 Inches) 
12766,554,202216981,10554,45,Premier,Kitchen Towel,4 pcs  
12767,554,202216863,10554,30,BB Home,"Natural Grass Broom 1pc + Garbage Bags - Compostable,Medium,Green 15pcs",Combo 2 Items
12768,554,202229442,10554,0,BB Home,Compostable Garbage Bag-Medium Blue (19x21 Inches),3x15 pcs (Multipack) 
12769,554,202218391,10554,42,BB Home,Compostable Garbage Bag-Large Green (24x32 Inches),3x10 pcs (Multipack) 
12770,554,202215050,10554,31,BB Home,Compostable Garbage Bag-Small Green (17x19 Inches),3x15 pcs (Multipack) 
12771,555,202225193,10555,17,Origami,Klassic Plain Cocktail Napkins (22 X 22 cm),100 pcs 
12772,555,202219205,10555,4,BB Home,"Premium Soft Grass Broom 1pc + Garbage Bags - Compostable,Medium,Green 15pcs",Combo 2 Items
12773,555,202219130,10555,29,BB Home,"Toilet Roll - 3 Ply -100% virgin Pulp/Paper, Pack of 4",2x200 pulls (Multipack) 
12774,555,202226445,10555,16,Soft Touch,Kitchen Towel - ECO (4 in 1),100 Pulls Money Saver Pack
