orderid,productid,userid,rating
808,202222184,10808,3.3
809,202222191,10809,4.3
809,202222186,10809,4.5
809,202222193,10809,2.7
809,202222184,10809,4.5
809,202222186,10809,5
810,202222184,10810,3.3
810,202222194,10810,4.6
812,202212286,10812,2.3
812,202212282,10812,3.5
812,202212289,10812,3.5
813,202212293,10813,4.8
813,202212280,10813,4.8
813,202212283,10813,0
813,202212289,10813,4.1
813,202212291,10813,3.8
814,202212291,10814,4.1
814,202212282,10814,3.1
814,202212283,10814,3.1
814,202212292,10814,4.8
824,202213376,10824,2.6
824,202213377,10824,4
824,202213374,10824,2.9
825,202213373,10825,4.2
825,202213372,10825,3.1
825,202213375,10825,4.8
825,202213372,10825,2.7
825,202213373,10825,4.1
826,202213373,10826,2.4
826,202214399,10826,2.4
826,202214392,10826,3.9
826,202214393,10826,2.7
827,202214396,10827,2.4
827,202214393,10827,3.7
827,202214398,10827,3
827,202214396,10827,3.3
828,202214400,10828,2.6
828,202225965,10828,2.9
828,202225973,10828,3.9
828,202225969,10828,4.6
828,202225957,10828,2.3
829,202225973,10829,2.3
829,202225964,10829,2.4
829,202225972,10829,3.1
829,202225975,10829,3.6
829,202225964,10829,3.9
830,202225957,10830,2.4
830,202214342,10830,4.4
830,202214341,10830,0
830,202214348,10830,2.6
830,202214348,10830,4
831,202214350,10831,2.3
831,202214555,10831,4.4
831,202214547,10831,4.3
832,202214553,10832,3
832,202214552,10832,3.3
832,202214556,10832,0
832,202214550,10832,2.7
832,202214550,10832,2.6
833,202214556,10833,4.4
833,202214552,10833,0
833,202214554,10833,4.6
833,202214552,10833,5
834,202220317,10834,4.1
834,202219429,10834,2.8
834,202220820,10834,2.7
834,202220214,10834,5
835,202219100,10835,2.7
835,202219493,10835,2.4
835,202220314,10835,2.8
835,202220376,10835,4.7
836,202220326,10836,4.1
836,202221155,10836,4.3
836,202220175,10836,4
837,202220619,10837,4.5
837,202219302,10837,2.9
837,202219327,10837,4.4
837,202219077,10837,3.4
837,202219552,10837,2.2
838,202220820,10838,0
838,202221119,10838,3.4
838,202220000,10838,2.6
838,202219590,10838,4.8
838,202219154,10838,2.7
839,202219281,10839,4.4
839,202220336,10839,2.2
839,202220377,10839,3.9
839,202219960,10839,3.1
839,202222193,10839,3.6
840,202222191,10840,4.1
840,202222190,10840,2.3
840,202222192,10840,3.5
840,202222192,10840,4.6
840,202222194,10840,3.3
841,202222190,10841,3.2
841,202222193,10841,4.1
841,202222188,10841,0
841,202222190,10841,0
841,202222193,10841,3.8
842,202222194,10842,3.5
842,202222186,10842,3.6
842,202222194,10842,2.3
842,202222187,10842,4.3
842,202222190,10842,4.6
843,202222185,10843,4.2
843,202222191,10843,5
843,202212284,10843,4.7
843,202212285,10843,3
843,202212289,10843,4.8
844,202212291,10844,3.5
844,202212287,10844,2.8
844,202212285,10844,3
844,202212285,10844,3
844,202212289,10844,3.3
846,202212280,10846,2.5
846,202212283,10846,3.7
846,202212289,10846,4.8
846,202212291,10846,3.2
846,202212291,10846,2.7
847,202212282,10847,3.3
847,202212283,10847,2.9
847,202212292,10847,4.3
847,202219369,10847,3
847,202219315,10847,3.3
848,202219385,10848,2.2
848,202219341,10848,4.5
848,202219339,10848,4.6
848,202219406,10848,3.4
848,202219316,10848,4.2
849,202219389,10849,3
849,202219407,10849,4.6
849,202219397,10849,3
849,202219312,10849,2.2
850,202219316,10850,3.8
850,202219324,10850,3.9
850,202219306,10850,4.1
850,202219369,10850,3.7
850,202219388,10850,4.7
851,202219399,10851,4.1
851,202219337,10851,2.4
851,202219329,10851,3.7
851,202219334,10851,3.7
851,202222054,10851,3.1
852,202222055,10852,4.6
852,202222057,10852,2.5
852,202222056,10852,2.6
852,202222059,10852,3.1
852,202222059,10852,5
853,202222059,10853,3.5
853,202222052,10853,3.2
853,202222054,10853,4.8
853,202222054,10853,3
853,202222057,10853,4.7
854,202222053,10854,3.7
854,202222052,10854,4.7
854,202222055,10854,2.4
854,202222057,10854,3
854,202222058,10854,4.1
855,202222053,10855,4.6
855,202219745,10855,2.8
855,202217759,10855,2.9
855,202222747,10855,2.9
855,202213569,10855,3
856,202216902,10856,3.4
856,202219745,10856,2.5
856,202217759,10856,4
856,202222747,10856,3
856,202226635,10856,3.2
857,202224263,10857,2.3
857,202219745,10857,4.1
857,202217759,10857,3.4
857,202222747,10857,4.6
857,202216516,10857,4.1
858,202224580,10858,4.4
858,202219745,10858,2.2
858,202217759,10858,3
858,202222747,10858,2.5
858,202218373,10858,4
859,202216576,10859,2.4
859,202219745,10859,3
859,202217759,10859,3
859,202222747,10859,4.2
859,202222263,10859,4
860,202212770,10860,5
860,202219745,10860,4.2
860,202217759,10860,3.3
860,202222747,10860,3
860,202214129,10860,4.2
861,202219745,10861,2.9
862,202220282,10862,2.3
862,202217759,10862,3.8
862,202222747,10862,3.2
863,202222747,10863,4.5
864,202219745,10864,3.8
864,202217759,10864,3.9
864,202222747,10864,4.4
864,202222332,10864,3.6
865,202219745,10865,5
865,202217759,10865,2.9
865,202222747,10865,4.6
865,202222332,10865,3.4
866,202223785,10866,2.4
866,202219745,10866,3.2
866,202217759,10866,3.8
866,202222747,10866,0
866,202222332,10866,4.2
867,202218316,10867,4.2
867,202219745,10867,3.2
867,202217759,10867,3
867,202222747,10867,4
868,202214514,10868,3.4
868,202217759,10868,4.1
868,202222747,10868,3.5
868,202218879,10868,4.5
868,202215212,10868,4.3
869,202220996,10869,3.8
869,202217759,10869,2.9
869,202222747,10869,4.3
869,202220439,10869,3.3
869,202228943,10869,3.4
870,202229561,10870,3.7
870,202217759,10870,4.1
870,202222747,10870,4.1
870,202222950,10870,3.8
870,202221821,10870,2.4
871,202214124,10871,4.6
871,202217759,10871,3.1
871,202222747,10871,4.1
871,202213575,10871,2.3
871,202216481,10871,3
872,202229178,10872,2.4
872,202217759,10872,4.1
872,202222747,10872,4.4
872,202214266,10872,2.8
872,202215167,10872,4.8
873,202219305,10873,2.3
873,202217759,10873,3.9
873,202222747,10873,2.8
873,202222000,10873,3.8
873,202214623,10873,2.8
874,202228749,10874,0
874,202217759,10874,4.2
874,202222747,10874,2.8
874,202228081,10874,3.7
874,202221524,10874,5
875,202222378,10875,2.3
875,202214333,10875,3
875,202214923,10875,5
875,202217759,10875,3.5
875,202222747,10875,3.6
876,202222329,10876,3.8
876,202227989,10876,3.3
876,202228219,10876,4
876,202224464,10876,3.9
876,202217759,10876,0
877,202222747,10877,3
877,202225467,10877,4.2
877,202228547,10877,2.2
877,202217759,10877,3.4
877,202222747,10877,4.1
878,202217861,10878,4.1
878,202220122,10878,2.4
878,202217722,10878,2.3
878,202217298,10878,3.1
878,202217759,10878,3.1
879,202222747,10879,3.8
879,202221137,10879,3.7
879,202215972,10879,2.8
880,202212582,10880,4.4
880,202216308,10880,4.5
880,202214372,10880,2.7
880,202217759,10880,2.5
881,202222747,10881,2.7
881,202216090,10881,2.9
881,202219887,10881,3.3
881,202219544,10881,3
881,202217759,10881,3.8
882,202222747,10882,4.7
882,202229339,10882,0
882,202227027,10882,4.1
882,202217759,10882,3.2
882,202222747,10882,0
883,202215249,10883,3
883,202220317,10883,3.4
883,202219429,10883,4.5
883,202220820,10883,3
883,202220214,10883,2.9
884,202219100,10884,4.5
884,202219493,10884,3.7
886,202219327,10886,4.1
886,202219077,10886,2.2
886,202219552,10886,4.6
887,202220820,10887,4.3
887,202221119,10887,3.1
887,202220000,10887,3.8
887,202219590,10887,3.3
887,202219154,10887,3.5
888,202219281,10888,2.4
888,202220336,10888,3.7
888,202220377,10888,2.9
888,202219960,10888,0
888,202221021,10888,3.1
889,202220950,10889,2.6
889,202220144,10889,2.5
889,202219514,10889,5
889,202221019,10889,3.5
889,202219185,10889,3.4
890,202219580,10890,3.3
890,202220899,10890,3.8
890,202220159,10890,4.2
890,202219651,10890,3.3
890,202220235,10890,3.5
891,202220858,10891,5
891,202221095,10891,3.5
891,202220125,10891,5
891,202220650,10891,4.1
891,202221007,10891,4.3
892,202219522,10892,2.6
892,202219510,10892,3.9
892,202221127,10892,4.8
892,202219611,10892,4.6
892,202220694,10892,3.3
893,202220842,10893,2.7
893,202220150,10893,2.6
893,202219114,10893,5
893,202219979,10893,4.5
893,202221088,10893,3.9
894,202220577,10894,4.7
894,202220815,10894,2.8
894,202219420,10894,3.1
894,202220487,10894,4.7
894,202219720,10894,4.5
895,202219800,10895,2.6
895,202219199,10895,3.1
895,202213373,10895,4.6
895,202213375,10895,3.2
895,202213374,10895,3.9
896,202213372,10896,4.8
896,202213372,10896,2.2
896,202213372,10896,2.6
896,202213374,10896,3.9
896,202213377,10896,4
897,202213377,10897,4.1
897,202213376,10897,4.3
897,202213376,10897,2.8
897,202213377,10897,3.8
897,202213374,10897,4.8
898,202213373,10898,4.5
898,202213372,10898,2.5
898,202213375,10898,4.3
898,202213372,10898,4.7
898,202213373,10898,4.1
899,202213373,10899,3.7
899,202214399,10899,3
899,202214399,10899,4.4
899,202214392,10899,3.5
899,202214393,10899,0
900,202214396,10900,4.6
900,202214393,10900,2.6
900,202214398,10900,3.8
900,202214396,10900,4.1
900,202214397,10900,4.3
901,202214400,10901,4.6
901,202225965,10901,2.7
901,202225973,10901,2.7
901,202225969,10901,4.3
901,202225957,10901,2.2
902,202225973,10902,4.6
902,202225964,10902,2.4
902,202225972,10902,3.5
902,202225975,10902,3.3
902,202225964,10902,4.7
903,202225957,10903,3.3
903,202214342,10903,4
903,202214341,10903,3.2
903,202214348,10903,4.1
904,202214349,10904,2.5
904,202214555,10904,3.6
905,202214552,10905,3.6
905,202214556,10905,4.3
906,202214556,10906,4.3
906,202214552,10906,3.1
906,202214552,10906,3.7
907,202219429,10907,3.7
907,202220820,10907,3
908,202219493,10908,2.9
908,202220376,10908,4
908,202219103,10908,3.5
909,202219900,10909,3.1
909,202220985,10909,3.4
909,202221155,10909,3.7
910,202219302,10910,3.9
910,202219077,10910,3.4
911,202221119,10911,2.7
911,202220000,10911,3.1
911,202219590,10911,3.5
912,202220336,10912,3.8
912,202219960,10912,2.5
913,202222188,10913,3.9
913,202222188,10913,4.5
913,202222189,10913,2.8
913,202222185,10913,3.7
913,202222194,10913,4.7
914,202222188,10914,4.6
914,202222189,10914,4.1
914,202222190,10914,4.8
914,202222192,10914,4
914,202222186,10914,2.5
915,202222187,10915,3
915,202222185,10915,2.5
915,202222192,10915,4.3
915,202222194,10915,4.2
915,202222184,10915,4.6
916,202222194,10916,2.9
916,202222186,10916,2.3
916,202212284,10916,2.9
916,202212285,10916,4.5
916,202212289,10916,2.7
917,202212291,10917,4.4
917,202212287,10917,3.2
917,202212285,10917,3
917,202212285,10917,2.2
917,202212289,10917,4.4
918,202212291,10918,3.2
918,202212286,10918,3.1
918,202212282,10918,3
918,202212289,10918,4.7
918,202212293,10918,4.2
919,202212280,10919,4.7
919,202212283,10919,3.5
919,202212289,10919,4.7
919,202212291,10919,4.7
920,202212292,10920,2.5
920,202219369,10920,4.1
920,202219315,10920,3.7
921,202219385,10921,3.6
921,202219341,10921,2.9
921,202219339,10921,3.3
921,202219406,10921,4.7
921,202219316,10921,0
922,202219389,10922,4.6
922,202219407,10922,3.7
922,202219397,10922,4.7
922,202219301,10922,3.6
922,202219312,10922,4.3
923,202219316,10923,2.4
923,202219324,10923,3.3
923,202219306,10923,2.5
923,202219369,10923,4.6
923,202219388,10923,3.4
924,202219399,10924,3.8
924,202219337,10924,0
924,202219329,10924,3
924,202219334,10924,3.8
924,202222054,10924,2.9
925,202222055,10925,2.7
925,202222057,10925,3.1
925,202222056,10925,2.3
925,202222059,10925,3.7
925,202222059,10925,4.3
926,202222059,10926,3.5
926,202222052,10926,4
926,202222054,10926,4
926,202222054,10926,3.6
926,202222057,10926,4.5
927,202222053,10927,3
927,202222052,10927,3.5
927,202222055,10927,2.4
927,202222057,10927,2.6
927,202222058,10927,4.8
928,202222053,10928,2.6
928,202220317,10928,3.9
928,202219429,10928,2.5
928,202220820,10928,4
928,202220214,10928,3.1
929,202219100,10929,4.5
929,202219493,10929,3.8
929,202220314,10929,3.9
929,202220376,10929,3.6
929,202219103,10929,2.7
930,202219900,10930,0
930,202220985,10930,4.6
930,202220326,10930,3.2
930,202221155,10930,2.6
930,202220175,10930,3.3
931,202220619,10931,3.9
931,202219302,10931,2.3
931,202219327,10931,3.3
931,202219077,10931,2.8
931,202219552,10931,4.4
932,202220820,10932,0
932,202221119,10932,4.3
932,202220000,10932,2.7
932,202219590,10932,4.1
932,202219154,10932,3.6
933,202219281,10933,3.7
933,202220336,10933,3.3
933,202220377,10933,3.4
933,202219960,10933,3.8
933,202221021,10933,3.5
934,202220950,10934,2.2
934,202220144,10934,4
934,202219514,10934,4.1
934,202219185,10934,3.8
935,202220159,10935,3.1
935,202220235,10935,2.8
936,202220858,10936,3.6
936,202221095,10936,2.9
936,202220125,10936,3.4
936,202220650,10936,2.7
936,202221007,10936,3.8
937,202219522,10937,3.2
937,202219510,10937,3.9
937,202221127,10937,2.8
937,202220694,10937,5
938,202220842,10938,3.7
938,202220150,10938,3.4
938,202219114,10938,3.4
938,202219979,10938,3.5
938,202221088,10938,2.6
939,202220577,10939,2.8
939,202220815,10939,4.3
939,202219420,10939,3.4
939,202220487,10939,3.6
939,202219720,10939,4.6
940,202219800,10940,3.3
940,202219199,10940,4.2
940,202213373,10940,3.6
940,202213375,10940,2.3
940,202213374,10940,4.4
941,202213372,10941,4.6
941,202213372,10941,4.4
941,202213372,10941,4.3
941,202213374,10941,2.8
941,202213377,10941,4.7
942,202213377,10942,2.7
942,202213376,10942,4.4
942,202213376,10942,4.3
942,202213377,10942,2.4
942,202213374,10942,2.7
943,202213373,10943,2.3
943,202213372,10943,2.9
943,202213375,10943,4
943,202213372,10943,2.2
943,202213373,10943,2.9
944,202213373,10944,2.3
944,202214399,10944,2.4
944,202214399,10944,3.1
944,202214392,10944,3.4
944,202214393,10944,3.5
945,202214398,10945,3.4
945,202214397,10945,4
946,202225965,10946,2.5
946,202225973,10946,2.7
946,202225969,10946,4
947,202225973,10947,2.4
947,202225964,10947,4.3
948,202225957,10948,2.9
948,202214342,10948,4
948,202214348,10948,0
948,202214348,10948,2.5
949,202214341,10949,4.2
949,202214350,10949,2.7
949,202214349,10949,3.3
949,202214555,10949,3.6
950,202214553,10950,3
950,202214552,10950,4.2
950,202214556,10950,4.1
950,202214550,10950,2.2
950,202214550,10950,4.4
951,202214552,10951,2.8
951,202214554,10951,4.4
951,202214552,10951,2.8
952,202214552,10952,3
952,202220317,10952,4.8
952,202219429,10952,2.7
952,202220820,10952,3.5
952,202220214,10952,3.3
953,202219100,10953,3.2
953,202219493,10953,4
953,202220314,10953,4
953,202220376,10953,4
953,202219103,10953,3
954,202219900,10954,3.3
954,202220985,10954,3.6
954,202220326,10954,0
954,202221155,10954,3.5
954,202220175,10954,5
955,202220619,10955,2.8
955,202219302,10955,4.6
955,202219327,10955,2.9
955,202219077,10955,2.9
955,202219552,10955,2.6
956,202220820,10956,4.5
956,202221119,10956,2.4
956,202220000,10956,4.8
956,202219590,10956,4.1
956,202219154,10956,2.3
957,202219281,10957,3.3
957,202220336,10957,4.3
957,202220377,10957,2.8
957,202219960,10957,2.7
957,202222186,10957,3.2
958,202222185,10958,4.6
958,202222189,10958,2.7
958,202222185,10958,3.4
958,202222187,10958,4.2
958,202222190,10958,2.8
959,202222191,10959,3.1
959,202222192,10959,4.4
959,202222194,10959,3
959,202222188,10959,2.9
959,202222188,10959,3.8
960,202222188,10960,4
960,202222192,10960,4.7
960,202222194,10960,3.3
960,202222187,10960,3.3
960,202222193,10960,3
961,202222189,10961,4.4
961,202222184,10961,4.2
961,202212284,10961,4.5
961,202212285,10961,2.4
961,202212289,10961,4.1
962,202212291,10962,4.4
962,202212287,10962,4.4
962,202212285,10962,3.8
962,202212285,10962,3.2
962,202212289,10962,2.7
963,202212291,10963,2.8
963,202212286,10963,4.5
963,202212293,10963,2.4
964,202212280,10964,3.7
964,202212289,10964,2.8
964,202212291,10964,4.6
964,202212291,10964,4.3
965,202212282,10965,3.1
965,202212283,10965,4
965,202212292,10965,0
965,202219369,10965,2.8
966,202219385,10966,3.4
966,202219341,10966,0
966,202219339,10966,2.6
966,202219406,10966,2.6
966,202219316,10966,4.8
967,202219389,10967,2.3
967,202219407,10967,3.1
967,202219397,10967,4.2
967,202219301,10967,3.2
967,202219312,10967,4.3
968,202219316,10968,3.8
968,202219324,10968,2.5
968,202219306,10968,4.2
968,202219369,10968,2.4
968,202219388,10968,4.1
969,202219399,10969,3.1
969,202219337,10969,4.7
969,202219329,10969,3.5
969,202219334,10969,4.4
969,202222054,10969,4.5
970,202222055,10970,0
970,202222057,10970,2.2
970,202222056,10970,2.8
970,202222059,10970,4.3
970,202222059,10970,2.5
971,202222059,10971,4.6
971,202222052,10971,4.4
971,202222054,10971,3.6
971,202222054,10971,2.9
971,202222057,10971,4.3
972,202222053,10972,3.7
972,202222052,10972,4.1
972,202222055,10972,3.2
972,202222057,10972,4.2
973,202214342,10973,4.5
975,202217345,10975,3.2
975,202222097,10975,3.4
975,202220919,10975,3.3
976,202215634,10976,3.3
976,202221164,10976,2.5
976,202228519,10976,2.9
976,202218017,10976,4.8
976,202219165,10976,4.7
977,202212060,10977,3.7
977,202221619,10977,3.5
977,202218920,10977,4.8
977,202218807,10977,2.7
977,202213660,10977,2.4
978,202213710,10978,3.1
979,202218261,10979,3.6
980,202222816,10980,3.8
980,202213283,10980,3
981,202217997,10981,4.1
982,202213501,10982,3
983,202214724,10983,3.1
983,202224922,10983,3.2
984,202216061,10984,3.7
984,202220994,10984,4.3
984,202214809,10984,3.9
985,202215742,10985,5
985,202215508,10985,4.3
986,202224708,10986,4.3
986,202219631,10986,2.7
987,202221432,10987,3.6
987,202228168,10987,3.5
987,202228451,10987,2.6
988,202216970,10988,2.5
988,202220571,10988,4.2
988,202220898,10988,3.3
988,202219197,10988,2.3
989,202225256,10989,2.6
989,202217270,10989,4.7
989,202221449,10989,4.3
989,202227997,10989,5
989,202229554,10989,4.5
990,202219872,10990,3.2
990,202226690,10990,2.9
990,202219033,10990,3.5
990,202218579,10990,5
990,202225413,10990,4
991,202227771,10991,3.8
991,202218890,10991,5
991,202221286,10991,2.3
991,202215666,10991,4.8
991,202222307,10991,4.6
992,202212527,10992,2.7
992,202217821,10992,4.2
992,202219631,10992,4.2
992,202223299,10992,3
992,202223154,10992,3.2
993,202220801,10993,3.1
993,202229342,10993,3.1
993,202223709,10993,3.5
993,202224387,10993,0
993,202224656,10993,3.8
994,202212092,10994,4
994,202214657,10994,2.4
994,202212250,10994,3.4
994,202224669,10994,3.2
994,202229077,10994,2.4
995,202222344,10995,4
995,202214279,10995,3.8
995,202224118,10995,4.1
995,202226328,10995,4.6
995,202219190,10995,4.6
996,202228754,10996,4.4
996,202227508,10996,4
996,202227973,10996,3.6
996,202218935,10996,2.5
996,202225525,10996,2.2
997,202213963,10997,2.9
997,202224538,10997,4.4
997,202227488,10997,4.7
1000,202216417,11000,3.9
1000,202221267,11000,2.4
1000,202213050,11000,3.8
1001,202212417,11001,3.6
1001,202216468,11001,4.5
1001,202216335,11001,4.8
1001,202217823,11001,4.5
1001,202216296,11001,4.5
1002,202218305,11002,2.6
1002,202225446,11002,0
1002,202223794,11002,2.9
1002,202224017,11002,3.9
1002,202215118,11002,4.7
1003,202213791,11003,2.5
1003,202213616,11003,2.2
1003,202218659,11003,4.2
1003,202213413,11003,3.4
1003,202220305,11003,2.2
1004,202229193,11004,0
1004,202215163,11004,4.1
1004,202224683,11004,2.7
1004,202226978,11004,2.7
1004,202223388,11004,3.2
1005,202215686,11005,4.6
1005,202221223,11005,2.6
1005,202226107,11005,3.9
1005,202224879,11005,2.7
1005,202225119,11005,0
1006,202227586,11006,0
1006,202219946,11006,4.8
1006,202228350,11006,2.4
1006,202223035,11006,4.7
1006,202227699,11006,0
1007,202219766,11007,2.8
1007,202219809,11007,4.4
1007,202225418,11007,2.6
1007,202227201,11007,4.7
1007,202224643,11007,4.7
1008,202217905,11008,2.3
1008,202217543,11008,4.2
1008,202221595,11008,2.7
1008,202227191,11008,3.1
1008,202217819,11008,4.4
1009,202218169,11009,4.1
1009,202222554,11009,2.6
