Category,Sub Category,Simplified Category,Brand Name,Product Name,Weight,MRP/Unit,Product ID,Image URL,Rating,No of Users Purchased
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,bb Combo,BB Royal Rice - Idli 5kg Pouch + Gold Winner Refined Sunflower - Oil 5L Can,Combo 2 Items,1200.0,202212295,https://www.bigbasket.com/media/uploads/p/s/1203526_2-bb-combo-bb-royal-rice-idli-5kg-pouch-gold-winner-refined-sunflower-oil-5l-can.jpg,4.9,91
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Sundrop,Superlite Advanced Oil - Sunflower,3 L Can,639.0,202212296,https://www.bigbasket.com/media/uploads/p/s/40126154_7-sundrop-superlite-advanced-oil-sunflower.jpg,4.1,74
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Idhayam,Oil - Mantra GroundNut,1 L Pouch,220.0,202212297,https://www.bigbasket.com/media/uploads/p/s/40003317_3-idhayam-oil-mantra-groundnut.jpg,4.5,61
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Amul,High Aroma Cow Ghee/Tuppa,500 ml Jar ,275.0,202212298,https://www.bigbasket.com/media/uploads/p/s/40166277_2-amul-high-aroma-cow-ghee.jpg,4.3,71
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Kpl,Shudhi - Coconut Oil,500 ml Pouch ,166.0,202212299,https://www.bigbasket.com/media/uploads/p/s/100079262_4-kpl-shudhi-coconut-oil.jpg,4.6,95
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Gold Winner,Refined Sunflower - Oil,5 L Can ,900.0,202212300,https://www.bigbasket.com/media/uploads/p/s/274139_9-gold-winner-refined-sunflower-oil.jpg,4.7,96
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Aashirvaad Svasti,Cow Ghee/Tuppa,1 L Jar ,660.0,202212301,https://www.bigbasket.com/media/uploads/p/s/40048254_12-aashirvaad-svasti-cow-ghee.jpg,4.6,26
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Sundrop,SuperLite Advanced - Sunflower Oil,5 L Can ,1340.0,202212302,https://www.bigbasket.com/media/uploads/p/s/255501_4-sundrop-superlite-advanced-sunflower-oil.jpg,4.9,55
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Emami,Healthy & Tasty - Refined Sunflower Oil,1 L Pouch,245.0,202212303,https://www.bigbasket.com/media/uploads/p/s/40007926_6-emami-healthy-tasty-refined-sunflower-oil.jpg,4.8,39
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Saffola,Total Refined Cooking oil | Blended Rice Bran & Safflower oil | Helps Manage Cholesterol,5 L Jar ,1295.0,202212304,https://www.bigbasket.com/media/uploads/p/s/20004240_5-saffola-total-refined-cooking-oil-blended-rice-bran-safflower-oil-helps-manage-cholesterol.jpg,4.2,45
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Mr. Gold,Groundnut Oil,1 L Pouch,205.0,202212305,https://www.bigbasket.com/media/uploads/p/s/40013920_3-mr-gold-groundnut-oil.jpg,4.7,94
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Saffola,Tasty Refined Cooking oil | Blended Rice bran & Corn oil | Pro Fitness Conscious,5 L Jar,980.0,202212306,https://www.bigbasket.com/media/uploads/p/s/126153_7-saffola-tasty-refined-cooking-oil-blended-rice-bran-corn-oil-pro-fitness-conscious.jpg,4.7,51
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Fortune ,Soya Bean Oil,1 L Pouch ,195.0,202212307,https://www.bigbasket.com/media/uploads/p/s/272765_8-fortune-soya-bean-oil.jpg,4.0,65
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Dabur,Cold Pressed Mustard Oil,1 L ,265.0,202212308,https://www.bigbasket.com/media/uploads/p/s/40198884_3-dabur-cold-pressed-mustard-oil.jpg,5.0,93
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Contura CB30 Pressure Cooker - Hard Anodised, Black",3 L ,2025.0,202212309,https://www.bigbasket.com/media/uploads/p/s/40013956_4-hawkins-contura-cb30-pressure-cooker-hard-anodised-black.jpg,4.9,50
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Popular Stainless Steel Outer Lid Pressure Cooker (20652),5 L ,2860.0,202212310,https://www.bigbasket.com/media/uploads/p/s/40151616_5-prestige-popular-stainless-steel-outer-lid-pressure-cooker-20652.jpg,4.5,97
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,"Popular Aluminium Pressure Cooker-Combo, 5L & 3L (10048)",2 pcs ,2595.0,202212311,https://www.bigbasket.com/media/uploads/p/s/40178683_4-prestige-popular-aluminium-pressure-cooker-combo-5l-3l-10048.jpg,4.6,83
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Stainless Steel Contura Pressure Cooker SSC30,3 L ,3000.0,202212312,https://www.bigbasket.com/media/uploads/p/s/40194656_2-hawkins-stainless-steel-contura-pressure-cooker-ssc30.jpg,4.3,26
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Popular Stainless Steel Outer Lid Pressure Cooker (20654),2 L ,1910.0,202212313,https://www.bigbasket.com/media/uploads/p/s/40151614_7-prestige-popular-stainless-steel-outer-lid-pressure-cooker-20654.jpg,4.8,55
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Svachh Outer Lid Pressure Cooker Combo-5L & 3L (10783),2 Pcs (5L+3L),2780.0,202212314,https://www.bigbasket.com/media/uploads/p/s/40200044_6-prestige-svachh-outer-lid-pressure-cooker-combo-5l-3l-10783.jpg,4.6,37
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Contura Pressure Cooker - Silver, HC30",3 L ,1500.0,202212315,https://www.bigbasket.com/media/uploads/p/s/40013949_4-hawkins-contura-pressure-cooker-silver-hc30.jpg,4.5,37
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Stainless Steel Contura Pressure Cooker SSC50,5 L ,3625.0,202212316,https://www.bigbasket.com/media/uploads/p/s/40194657_2-hawkins-stainless-steel-contura-pressure-cooker-ssc50.jpg,4.6,63
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Svachh DLX Alpha Steel Outer Lid Pressure Cooker (20248),3 L ,2670.0,202212317,https://www.bigbasket.com/media/uploads/p/s/40197787_4-prestige-svachh-dlx-alpha-steel-outer-lid-pressure-cooker-20248.jpg,4.3,46
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Stainless Steel Pressure Cooker HSS15,1.5 L ,2150.0,202212318,https://www.bigbasket.com/media/uploads/p/s/40194659_2-hawkins-stainless-steel-pressure-cooker-hss15.jpg,4.9,71
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Contura Black Hard Anodised Pressure Cooker - CB20,2 L ,1750.0,202212319,https://www.bigbasket.com/media/uploads/p/s/40013955_2-hawkins-contura-black-hard-anodised-pressure-cooker-cb20.jpg,4.5,47
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Contura Black Hard Anodised Pressure Cooker - CB15,1.5 L ,1475.0,202212320,https://www.bigbasket.com/media/uploads/p/s/40013954_2-hawkins-contura-black-hard-anodised-pressure-cooker-cb15.jpg,4.7,72
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Stainless Steel Contura  Induction Compatible Pressure Cooker - Silver, SSC20",2 L ,2450.0,202212321,https://www.bigbasket.com/media/uploads/p/s/40013971_5-hawkins-stainless-steel-contura-induction-compatible-pressure-cooker-silver-ssc20.jpg,4.6,39
Kitchen Garden Pets,Cookware Non Stick,Groceries,Vinod,"Stainless Steel Pressure Pan with Lid - Senior, Induction Friendly, 2.8 L",1 pc ,3260.0,202212322,https://www.bigbasket.com/media/uploads/p/s/40222882_1-vinod-stainless-steel-pressure-pan-with-lid-senior-induction-friendly-28-l.jpg,4.9,30
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS3W",3 L ,3000.0,202212323,https://www.bigbasket.com/media/uploads/p/s/40013972_5-hawkins-stainless-steel-induction-compatible-pressure-cooker-silver-hss3w.jpg,4.5,79
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Stainless Steel Pressure Cooker HSS50,5 L ,3500.0,202212324,https://www.bigbasket.com/media/uploads/p/s/40013975_4-hawkins-stainless-steel-pressure-cooker-hss50.jpg,4.9,58
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Aluminium Idli Cooker - With 5 Plates, Strong & Sturdy, Easy To Maintain",1 pc ,1214.0,202212325,https://www.bigbasket.com/media/uploads/p/s/40224158_2-nandi-aluminium-idli-cooker-with-5-plates-strong-sturdy-easy-to-maintain.jpg,4.3,27
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Aluminium Idli Cooker - With 4 Plates, Strong & Sturdy, Easy To Maintain",1 pc ,1056.0,202212326,https://www.bigbasket.com/media/uploads/p/s/40224157_2-nandi-aluminium-idli-cooker-with-4-plates-strong-sturdy-easy-to-maintain.jpg,4.5,87
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Pressure Cooker - With Outer Lid, Strong & Sturdy",7.5 L ,1995.0,202212327,https://www.bigbasket.com/media/uploads/p/s/40224143_2-nandi-pressure-cooker-with-outer-lid-strong-sturdy.jpg,4.6,27
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Pressure Cooker - With Outer Lid, Strong & Sturdy",12 L ,2345.0,202212328,https://www.bigbasket.com/media/uploads/p/s/40224145_2-nandi-pressure-cooker-with-outer-lid-strong-sturdy.jpg,4.7,71
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Pressure Cooker - With Outer Lid, Strong & Sturdy",10 L ,2145.0,202212329,https://www.bigbasket.com/media/uploads/p/s/40224144_2-nandi-pressure-cooker-with-outer-lid-strong-sturdy.jpg,4.4,39
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Pressure Cooker & Pan - With Outer Lid, Long Lasting, Easy To Use, Durable",2 pcs ,2045.0,202212330,https://www.bigbasket.com/media/uploads/p/s/40224146_2-nandi-pressure-cooker-pan-with-outer-lid-long-lasting-easy-to-use-durable.jpg,4.5,96
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Classic Aluminium Pressure Cooker - CL3T,3 L ,1425.0,202212331,https://www.bigbasket.com/media/uploads/p/s/40013928_2-hawkins-classic-aluminium-pressure-cooker-cl3t.jpg,4.9,59
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Pressure Cooker - With Outer Lid, Strong & Sturdy",5 L ,1595.0,202212332,https://www.bigbasket.com/media/uploads/p/s/40224142_2-nandi-pressure-cooker-with-outer-lid-strong-sturdy.jpg,4.5,44
Kitchen Garden Pets,Cookware Non Stick,Groceries,Nandi,"Pressure Cooker & Pan - With Outer Lid, Long Lasting, Easy To Use, Durable",2 pcs ,2395.0,202212333,https://www.bigbasket.com/media/uploads/p/s/40224147_2-nandi-pressure-cooker-pan-with-outer-lid-long-lasting-easy-to-use-durable.jpg,4.7,38
Kitchen Garden Pets,Cookware Non Stick,Groceries,Vinod,"Stainless Steel Pressure Pan with Lid - Junior, Induction Friendly, 2.1 L",1 pc ,2795.0,202212334,https://www.bigbasket.com/media/uploads/p/s/40222881_1-vinod-stainless-steel-pressure-pan-with-lid-junior-induction-friendly-21-l.jpg,4.9,26
Kitchen Garden Pets,Cookware Non Stick,Groceries,Vinod,"Stainless Steel Pressure Cooker - Magic, Induction Friendly 5.5 L",1 pc ,4495.0,202212335,https://www.bigbasket.com/media/uploads/p/s/40222885_1-vinod-stainless-steel-pressure-cooker-magic-induction-friendly-55-l.jpg,4.8,35
Kitchen Garden Pets,Cookware Non Stick,Groceries,Vinod,"Stainless Steel Pressure Cooker - Magic, Induction Friendly, 3.5 L",1 pc ,3995.0,202212336,https://www.bigbasket.com/media/uploads/p/s/40222884_1-vinod-stainless-steel-pressure-cooker-magic-induction-friendly-35-l.jpg,4.0,64
Kitchen Garden Pets,Cookware Non Stick,Groceries,Vinod,"Stainless Steel Pressure Cooker - Induction Friendly, 7 L",1 pc ,4030.0,202212337,https://www.bigbasket.com/media/uploads/p/s/40222880_1-vinod-stainless-steel-pressure-cooker-induction-friendly-7-l.jpg,5.0,92
Kitchen Garden Pets,Cookware Non Stick,Groceries,Vinod,"Stainless Steel Pressure Cooker - Induction Friendly, 5 L",1 pc ,3520.0,202212338,https://www.bigbasket.com/media/uploads/p/s/40222879_1-vinod-stainless-steel-pressure-cooker-induction-friendly-5-l.jpg,4.3,71
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Nakshatra Plus Svachh Inner Lid Pressure Cooker (10752),3 L (Handi),1700.0,202212339,https://www.bigbasket.com/media/uploads/p/s/40197777_4-prestige-nakshatra-plus-svachh-inner-lid-pressure-cooker-10752.jpg,4.1,60
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Contura Black Hard Anodised Pressure Cooker - CB40,4 L ,2350.0,202212340,https://www.bigbasket.com/media/uploads/p/s/40013958_2-hawkins-contura-black-hard-anodised-pressure-cooker-cb40.jpg,4.3,52
Kitchen Garden Pets,Cookware Non Stick,Groceries,Pigeon,Aluminium Pressure Cooker With Outer Lid - Induction Bottom Favourite,3 L ,1295.0,202212341,https://www.bigbasket.com/media/uploads/p/s/40164362_2-pigeon-aluminium-pressure-cooker-with-outer-lid-induction-bottom-favourite.jpg,4.6,80
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Svachh Stainless Steel Clip On Pressure Cooker (20230),5 L ,4490.0,202212342,https://www.bigbasket.com/media/uploads/p/s/40197783_4-prestige-svachh-stainless-steel-clip-on-pressure-cooker-20230.jpg,5.0,47
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Classic Aluminium Pressure Cooker - CL20,2 L ,1225.0,202212343,https://www.bigbasket.com/media/uploads/p/s/40013927_2-hawkins-classic-aluminium-pressure-cooker-cl20.jpg,4.3,38
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Contura Aluminium Pressure Cooker - HC35,3.5 L ,1675.0,202212344,https://www.bigbasket.com/media/uploads/p/s/40013950_2-hawkins-contura-aluminium-pressure-cooker-hc35.jpg,4.0,84
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Miss Mary Pressure Cooker - Silver, MM30",3 L ,1125.0,202212345,https://www.bigbasket.com/media/uploads/p/s/40211093_1-hawkins-miss-mary-pressure-cooker-silver-mm30.jpg,4.3,34
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Svachh Hard Anodised Outer Lid Pressure Cooker (20277),7.5 L ,3870.0,202212346,https://www.bigbasket.com/media/uploads/p/s/40197796_3-prestige-svachh-hard-anodised-outer-lid-pressure-cooker-20277.jpg,4.8,70
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Futura Stainless Steel  Induction Compatible Pressure Cooker - Silver, FSS40",4 L ,4600.0,202212347,https://www.bigbasket.com/media/uploads/p/s/40211078_1-hawkins-futura-stainless-steel-induction-compatible-pressure-cooker-silver-fss40.jpg,4.2,35
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Contura Pressure Cooker - HC20,2 L ,1300.0,202212348,https://www.bigbasket.com/media/uploads/p/s/40013948_3-hawkins-contura-pressure-cooker-hc20.jpg,4.9,80
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS10",10 L ,5600.0,202212349,https://www.bigbasket.com/media/uploads/p/s/40211082_1-hawkins-stainless-steel-induction-compatible-pressure-cooker-silver-hss10.jpg,4.5,35
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Classic Aluminium Pressure Cooker - CL15,1.5 L ,1050.0,202212350,https://www.bigbasket.com/media/uploads/p/s/40013926_2-hawkins-classic-aluminium-pressure-cooker-cl15.jpg,4.1,39
Kitchen Garden Pets,Cookware Non Stick,Groceries,Pigeon,Aluminium Pressure Cooker With Outer Lid - Favourite,3 L ,1195.0,202212351,https://www.bigbasket.com/media/uploads/p/s/40164365_1-pigeon-aluminium-pressure-cooker-with-outer-lid-favourite.jpg,4.9,74
Kitchen Garden Pets,Cookware Non Stick,Groceries,Prestige,Nakshatra Plus Svachh Inner Lid Pressure Cooker (10738),1.5 L ,1100.0,202212352,https://www.bigbasket.com/media/uploads/p/s/40197776_4-prestige-nakshatra-plus-svachh-inner-lid-pressure-cooker-10738.jpg,4.9,65
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Pressure Cooker - Induction Compatible, Black",3 L ,2300.0,202212353,https://www.bigbasket.com/media/uploads/p/s/40214177_1-hawkins-pressure-cooker-induction-compatible-black.jpg,4.9,49
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Stainless Steel  Induction Compatible Pressure Cooker - Tall, Silver, HSS3T",3 L ,2875.0,202212354,https://www.bigbasket.com/media/uploads/p/s/40013973_2-hawkins-stainless-steel-induction-compatible-pressure-cooker-tall-silver-hss3t.jpg,5.0,59
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,Contura Aluminium Pressure Cooker HC15,1.5 L ,1020.0,202212355,https://www.bigbasket.com/media/uploads/p/s/40013947_3-hawkins-contura-aluminium-pressure-cooker-hc15.jpg,4.5,86
Kitchen Garden Pets,Cookware Non Stick,Groceries,Hawkins,"Futura Hard Anodised  Induction Compatible Pressure Cooker - Silver, IFP30",3 L ,3525.0,202212356,https://www.bigbasket.com/media/uploads/p/s/40013938_4-hawkins-futura-hard-anodised-induction-compatible-pressure-cooker-silver-ifp30.jpg,4.9,47
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Popular,Sugar/Sakkare,5 kg  ,275.0,202212357,https://www.bigbasket.com/media/uploads/p/s/30005417_8-bb-popular-sugar.jpg,4.0,95
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Tata Salt,Iodized,1 kg Pouch,22.0,202212358,https://www.bigbasket.com/media/uploads/p/s/241600_5-tata-salt-iodized.jpg,4.5,56
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Madhur,Sugar/Sakkare - Refined,5 kg Pouch ,295.0,202212359,https://www.bigbasket.com/media/uploads/p/s/214431_10-madhur-sugar-refined.jpg,4.4,62
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Refined Sugar (Sulphurless)/Sakkare,1 kg  ,60.0,202212360,https://www.bigbasket.com/media/uploads/p/s/10000447_15-bb-royal-refined-sugar-sulphurless.jpg,4.1,81
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Jaggery/Bella Round,1 kg  ,100.0,202212361,https://www.bigbasket.com/media/uploads/p/s/10000489_11-bb-royal-jaggery-round.jpg,4.8,70
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Organic - Brown Sugar/Sakkare,1 kg  ,119.0,202212362,https://www.bigbasket.com/media/uploads/p/s/40075302_14-bb-royal-organic-brown-sugar.jpg,4.5,55
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Idli - Sooji 2kg + Sugar 2kg + Peanuts/ Mungaphali/Shengdana - Raw 500gm,Combo 3 Items,375.0,202212363,https://www.bigbasket.com/media/uploads/p/s/1205385_1-bb-royal-idli-sooji-2kg-sugar-2kg-peanuts-mungaphalishengdana-raw-500gm.jpg,4.2,58
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,GoodDiet,Himalayan Pink Rock Salt/Uppu Powder,1 kg ,99.0,202212364,https://www.bigbasket.com/media/uploads/p/s/40142905_6-gooddiet-himalayan-pink-rock-salt-powder.jpg,4.7,78
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,bb Combo,Dhara  Oil - Groundnut 5L + Madhur Sugar - Refined 1Kg,Combo 2 Items,1285.0,202212365,https://www.bigbasket.com/media/uploads/p/s/1200470_2-bb-combo-dhara-oil-groundnut-5l-madhur-sugar-refined-1kg.jpg,4.1,53
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,bb Combo,BB Popular Sugar 5 kg + BB Royal Honey 500 gm,Combo 2 Items,474.0,202212366,https://www.bigbasket.com/media/uploads/p/s/1203569_2-bb-combo-bb-popular-sugar-5-kg-bb-royal-honey-500-gm.jpg,4.4,41
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Tata Salt,Lite - 15% Low Sodium Iodised Salt,1 Kg Pouch,40.0,202212367,https://www.bigbasket.com/media/uploads/p/s/241601_6-tata-salt-lite-15-low-sodium-iodised-salt.jpg,4.8,85
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Jaggery/Bella - Kolhapuri,900 g ,112.0,202212368,https://www.bigbasket.com/media/uploads/p/s/40071221_11-bb-royal-jaggery-kolhapuri.jpg,4.8,78
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Aashirvaad,Salt/Uppu - Iodised,1 kg Pouch,21.0,202212369,https://www.bigbasket.com/media/uploads/p/s/236834_5-aashirvaad-salt-iodised.jpg,4.2,59
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Tata Salt,Iodised Crystal Salt/Uppu,1 kg ,20.0,202212370,https://www.bigbasket.com/media/uploads/p/s/40017970_3-tata-salt-iodised-crystal-salt.jpg,4.7,59
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Organic - Sugar/Sakkare,2 kg  ,215.0,202212371,https://www.bigbasket.com/media/uploads/p/s/40093610_12-bb-royal-organic-sugar.jpg,4.8,91
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Parry's,Amrit - Brown Sugar,2x500 g Multipack ,100.0,202212372,https://www.bigbasket.com/media/uploads/p/s/1215125_1-parrys-amrit-brown-sugar.jpg,4.8,47
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Parry's,"Pure Refined - Sugar, Sulphur Free/Sakkare",5 kg Pouch ,320.0,202212373,https://www.bigbasket.com/media/uploads/p/s/100342220_5-parrys-pure-refined-sugar-sulphur-free.jpg,4.9,29
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Jaggery/Bella - Kolhapuri,450 g ,72.0,202212374,https://www.bigbasket.com/media/uploads/p/s/40097131_7-bb-royal-jaggery-kolhapuri.jpg,4.4,78
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,AKAR,Salt/Uppu - Crystal,1 kg Pouch,22.0,202212375,https://www.bigbasket.com/media/uploads/p/s/248005_1-akar-salt-crystal.jpg,4.7,27
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Jaggery/Bella - Cubes,400 g ,72.0,202212376,https://www.bigbasket.com/media/uploads/p/s/40097132_7-bb-royal-kolhapuri-jaggery-cubes.jpg,4.1,59
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,BB Royal,Black Salt/Kala Namak Powder,100 g ,25.0,202212377,https://www.bigbasket.com/media/uploads/p/s/40000209_6-bb-royal-black-saltkala-namak-powder.jpg,4.4,41
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Forgreen,Natural Jaggery/Bella Powder,500 g Pouch ,59.0,202212378,https://www.bigbasket.com/media/uploads/p/s/40008427_4-forgreen-natural-jaggery-powder.jpg,4.2,94
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Tata Salt,Rock Salt/Uppu,1 Kg  ,120.0,202212379,https://www.bigbasket.com/media/uploads/p/s/40155574_7-tata-salt-rock-salt-pink.jpg,4.5,60
Foodgrains Oil Masala,Salt Sugar Jaggery,Groceries,Sugarlite,50% Less Calories Sugar,2x500 g Multipack ,198.0,202212380,https://www.bigbasket.com/media/uploads/p/s/1212739_1-sugarlite-50-less-calories-sugar.jpg,4.2,94
