,id,name,price,mrp,variant,stock,image_url
301,CAFF8W7ZSMDFXJTZ, Kwality Choco Flakes, 249.0, 499.0, 1 kg Pouch, 703.0, https://rukminim1.flixcart.com/image/280/280/koenl3k0/cereal-flake/i/k/4/choco-flakes-pouch-kwality-original-imag2vbzwhumtnfc.jpeg?q=70
302,DROEUC3F8MHWFRGZ, Kiwi Mr. Muscle Dranex Powder Drain Opener, 25.0, 25.0, 50 g, 243.0, https://rukminim1.flixcart.com/image/280/280/kl5hh8w0/drain-opener/5/g/c/mr-muscle-dranex-kiwi-original-imagyc73xfqhnhgr.jpeg?q=70
303,SHRFA9CKQGD7DEZA, GILLETTE Venus Hair Removal Razor for Women, 229.0, 249.0, 1 Units , 732.0, https://rukminim1.flixcart.com/image/280/280/jnyxd3k0/shaving-razor/e/z/a/venus-hair-removal-razor-for-women-1-gillette-original-imafaj3gjphuhscm.jpeg?q=70
304,IRPFN9FYYBZKV4P7, Hit Spray Crawling Insect Killer 700ml, 312.0, 340.0, 700 ml, 804.0, https://rukminim1.flixcart.com/image/280/280/k4d27ww0/insect-repellent/4/p/7/700-spray-crawling-insect-killer-700ml-1-hit-original-imafna2ktbztunwc.jpeg?q=70
305,MDMEU6MXPUAVGJMF, MTR Badam Drink Mix, 215.0, 250.0, 500 g, 273.0, https://rukminim1.flixcart.com/image/280/280/jq4353k0/milk-drink-mix/j/m/f/500-badam-drink-mix-plastic-bottle-mtr-original-imafc7agpb9g4mcs.jpeg?q=70
306,SCMEUE5ZCGGQZFZC, Catch Garam Masala, 68.0, 78.0, 100 g, 406.0, https://rukminim1.flixcart.com/image/280/280/kgv5x8w0/spice-masala/f/z/c/100-garam-masala-box-catch-powder-original-imafxyf4pbdhuzta.jpeg?q=70
307,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 406.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
308,BCRFTHJZRHADBFFY, LIZOL Disinfectant Floor Cleaner Refill Pack Floral, 278.0, 335.0, 1800 ml, 306.0, https://rukminim1.flixcart.com/image/280/280/kcdp5zk0/bathroom-floor-cleaner/f/f/y/floral-1800-disinfectant-floor-cleaner-refill-pack-refill-lizol-original-imafthzfh9ypb6dm.jpeg?q=70
309,DAJGYHBW63GJXZKH, Paper boat Slurpy Mango Juicer Drink, 67.0, 135.0, 1 L, 975.0, https://rukminim1.flixcart.com/image/280/280/km57hjk0/drinks-juice/v/0/o/1-slurpy-mango-juicer-drink-tetrapack-paper-boat-original-imagf3y8zccjynxh.jpeg?q=70
310,FCWEUHFSZFMYAUPY, Everyuth Naturals Tulsi Turmeric Face Wash, 75.0, 150.0, 150 g, 905.0, https://rukminim1.flixcart.com/image/280/280/ka73y4w0/face-wash/u/p/y/150-tulsi-turmeric-everyuth-naturals-original-imafrtp6vvzyqzpb.jpeg?q=70
311,INFFXZVSCXJZQQXX, Lactogrow Nestle Nutritious Milk Drink, 324.0, 360.0, 400 g, 436.0, https://rukminim1.flixcart.com/image/280/280/km9ht3k0/infant-formula/e/y/c/400-nestle-nutritious-milk-drink-lactogrow-original-imagf7ctqyfzsvvv.jpeg?q=70
312,CKBFPMZD5FCSXWBF, ORION Choco Pie Chocolate Coated Soft Biscuit, 102.0, 150.0, 336 g, 139.0, https://rukminim1.flixcart.com/image/280/280/klscivk0/cookie-biscuit/k/a/g/choco-pie-chocolate-coated-soft-biscuit-orion-original-imagytu28fwev7g9.jpeg?q=70
313,CHEF6TYXQNNXCWQW, BRITANNIA Processed cheese Slices, 147.0, 155.0, 200 g, 301.0, https://rukminim1.flixcart.com/image/280/280/k9a8tjk0/cheese/w/q/w/200-cheese-slices-processed-cheese-britannia-original-imafr44tarntb6zb.jpeg?q=70
314,NDFEX88DN49MHHHH, Flipkart Supermart Select Californian Almonds, 80.0, 144.0, 100 g, 754.0, https://rukminim1.flixcart.com/image/280/280/k70spzk0/nut-dry-fruit/h/h/h/100-californian-pouch-flipkart-supermart-select-original-imafpck6zmdfygs5.jpeg?q=70
315,MDMETGN5HYJKSQQJ, Boost Health, Energy & Sports Nutrition Drink, 322.0, 351.0, 750 g, 655.0
316,RICF48K7TFAHZTTB, KOHINOOR Charminar Brown Rice, 89.0, 109.0, 1 kg, 937.0, https://rukminim1.flixcart.com/image/280/280/kjswia80/rice/m/h/v/1-brown-charminar-plain-rice-pouch-kohinoor-original-imafza9zgfbyqg3n.jpeg?q=70
317,IRPFN9FYZFFJRMRE, Hit Spray Flying Insect Killer 700ml, 306.0, 340.0, 700 ml, 798.0, https://rukminim1.flixcart.com/image/280/280/k4d27ww0/insect-repellent/m/r/e/700-spray-flying-insect-killer-700ml-1-hit-original-imafna2kjrszegdu.jpeg?q=70
318,MVRFFFSCEQBTBBC5, Good Knight Power Active Plus Liquid Mosquito Vaporiser Refill, 380.0, 432.0, 6x45 ml, 417.0, https://rukminim1.flixcart.com/image/280/280/jucz98w0/mosquito-vaporise-refill/b/c/5/power-active-plus-liquid-vapouriser-6-power-active-plus-liquid-original-imaffgf8m4qtbvqu.jpeg?q=70
319,BWSFH4YQYC9RSNZU, DOVE Deeply Nourishing Body Wash, 360.0, 360.0, 800 ml, 310.0, https://rukminim1.flixcart.com/image/280/280/jwkzwy80/body-wash/n/z/u/800-deeply-nourishing-body-wash-dove-original-imafh8h4znbzrwk6.jpeg?q=70
320,CHPFRYXZFD4ACUFT, MAKINO Cheese Nachos, 52.0, 105.0, 3x60 g, 146.0, https://rukminim1.flixcart.com/image/280/280/kc7zekw0/chips/h/z/2/180-cheese-makino-original-imafte6jfxpqrnwp.jpeg?q=70
321,ARDET6ZNQG96ZBJZ, Thums Up PET Bottle, 38.0, 40.0, 750 ml, PET Bottle, 339.0
322,CHPGY5KHQ6ZKQHBX, Too Yumm! Rings Tomato Twist Chips, 25.0, 50.0, 75 g, 725.0, https://rukminim1.flixcart.com/image/280/280/kmkxbww0/chips/4/v/b/rings-tomato-twist-too-yumm-original-imagfgcwkhxfhzk5.jpeg?q=70
323,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 492.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
324,RICFB38KYUVCXZMW, Fortune Hamesha Basmati Rice (Broken Grain, Steam), 279.0, 425.0, 5 kg, 367.0
325,CKBETGRHEFTTWSPK, UNIBIC Cashew Cookies, 22.0, 25.0, 75 g, 388.0, https://rukminim1.flixcart.com/image/280/280/kf2v3ww0/cookie-biscuit/s/p/k/75-cashew-cookies-unibic-original-imafvmfpnp5fbtty.jpeg?q=70
326,RYMEUAW64ZYTZFM9, WeiKFiELD Vanilla Flavour Custard Powder, 32.0, 37.0, 100 g, 138.0, https://rukminim1.flixcart.com/image/280/280/kg5fzww0/baking-ingredient/f/m/9/100-vanilla-flavour-custard-powder-weikfield-original-imafwg2zupfjuhrr.jpeg?q=70
327,MSCFUMWF3ZVWGRJK, Glow & Lovely Advanced Multivitamin Face Cream, 106.0, 106.0, 50 g, 932.0, https://rukminim1.flixcart.com/image/280/280/kgfg2vk0/moisturizer-cream/r/j/k/50-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwz6xfqgy52za.jpeg?q=70
328,RICF4W2FN9A89DWV, INDIA GATE Mini Mogra Basmati Rice (Broken Grain), 459.0, 515.0, 10 kg, 287.0, https://rukminim1.flixcart.com/image/280/280/klscivk0/rice/t/9/h/white-mini-mogra-basmati-rice-bag-india-gate-original-imagytzcuhnvc7tv.jpeg?q=70
329,SCMEUHFX7ASJDUPY, EVEREST Tikhalal Chilli Powder, 225.0, 225.0, 500 g, 128.0, https://rukminim1.flixcart.com/image/280/280/km0x5zk0/spice-masala/h/n/b/tikhalal-chilli-powder-pouch-everest-powder-original-imagfydnv8efbzmt.jpeg?q=70
330,SAMFF8CYMAEF88A7, Karachi Bakery Pista Soan Papdi Mithai Box, 80.0, 80.0, 200 g, 298.0, https://rukminim1.flixcart.com/image/280/280/jvgzl3k0/sweet-mithai/8/a/7/200-pista-soan-papdi-mithai-soan-papdi-karachi-bakery-original-imafgdgmtnxryjqb.jpeg?q=70
331,SMPFYG2TYVHGJZB2, HEAD & SHOULDERS Smooth & Silky Shampoo, 533.0, 650.0, 1 L, 543.0, https://rukminim1.flixcart.com/image/280/280/kd1zngw0/shampoo/5/t/h/650-head-shoulders-smooth-and-silky-anti-dandruff-shampoo-650ml-original-imafuffqsbz82fm8.jpeg?q=70
332,SYCF8ZKYHZHHANJQ, Fortune Soya Chunks, 150.0, 150.0, 1 kg, 835.0, https://rukminim1.flixcart.com/image/280/280/kkzrpu80/soya-chunk/i/k/4/fortune-soya-chunks-pouch-pouch-soya-chunks-fortune-original-imagy7kwqydjcjv6.jpeg?q=70
333,RICFUG5W3FJPNDP2, Heritage Super Dubar Basmati Rice (Medium Grain), 285.0, 490.0, 5 kg, 949.0, https://rukminim1.flixcart.com/image/280/280/kfzq8i80/rice/d/p/2/5-white-super-dubar-pouch-basmati-rice-heritage-original-imafwcfjntgqsa6t.jpeg?q=70
334,CAFETEGHFD5Y4NBK, Kellogg's Chocos Combo Pack, 60.0, 60.0, 156 g, 718.0, https://rukminim1.flixcart.com/image/280/280/kk1h5e80/cereal-flake/4/4/l/chocos-combo-pack-kellogg-s-original-imafzh56xgcbzgej.jpeg?q=70
335,MVRFNVEBTKHGF3QJ, MORTEIN Smart Mosquito Vaporiser Refill, 134.0, 149.0, 45 ml, 456.0, https://rukminim1.flixcart.com/image/280/280/kfmv9u80/mosquito-vaporise-refill/3/q/j/smart-liquid-vaporizer-machine-refill-1-8901396502111-mortein-original-imafwfvjkkr3ezhq.jpeg?q=70
336,BCREX3W3JBGSSY9G, PATANJALI Gonyle Gomutra and herbs, 60.0, 60.0, 1 L, 411.0, https://rukminim1.flixcart.com/image/280/280/j7qi9ow0/bathroom-floor-cleaner/y/9/g/gomutra-and-herbs-1-gonyle-patanjali-original-imaexwp9vwn8q73g.jpeg?q=70
337,SCMFQX2XUBEVFVUN, zoff Dry Mango Powder (Aamchur), 28.0, 36.0, 50 g, 170.0, https://rukminim1.flixcart.com/image/280/280/ke8uv0w0/spice-masala/v/u/n/50-amchur-powder-pouch-zoff-powder-original-imafuyw9zh8ysfa6.jpeg?q=70
338,DAJEUARYBZHRMY8H, Real Fruit Juice Mixed, 96.0, 110.0, 1 L, 393.0, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/y/8/h/1-fruit-juice-mixed-tetrapack-real-original-imafszzpgcz5jhh3.jpeg?q=70
339,MSCFUMVY374HQGGJ, Glow & Lovely Advanced Multi Vitamin, 213.0, 213.0, 110 g, 297.0, https://rukminim1.flixcart.com/image/280/280/kg9qbgw0/moisturizer-cream/g/g/j/110-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwjmahqzgkrta.jpeg?q=70
340,PLSETEHQTZA89FP3, Tata Sampann Yellow Moong Dal (Split), 163.0, 185.0, 1 kg, 380.0, https://rukminim1.flixcart.com/image/280/280/knknc7k0/pulses/l/j/g/moong-dal-moong-dal-tata-sampann-original-imag27vfbff7fgtu.jpeg?q=70
341,SCMETEMHM7NPJTMX, Tata Sampann Garam Masala, 59.0, 85.0, 100 g, 780.0, https://rukminim1.flixcart.com/image/280/280/knknc7k0/spice-masala/b/7/r/garam-masala-box-tata-sampann-powder-original-imag27vhfjjpesex.jpeg?q=70
342,PSAFW25ZCPHCCA3C, DiSano Pastalicious Pasta, 69.0, 150.0, 500 g, 896.0, https://rukminim1.flixcart.com/image/280/280/kjkbv680/pasta/a/3/c/500-pastalicious-penne-instant-disano-original-imafz3mhbehchr2x.jpeg?q=70
343,SMPFRZXZZSGBFCHR, SUNSILK Stunning Black Shine, 469.0, 469.0, 1 L, 296.0, https://rukminim1.flixcart.com/image/280/280/kmmcrrk0/shampoo/c/x/u/stunning-black-shine-sunsilk-original-imagfh8hfvmhfzkv.jpeg?q=70
344,HOLFRFKS6ZNSQHT5, Navratna Cool Ayurvedic Hair Oil, 280.0, 400.0, 600 ml, 828.0, https://rukminim1.flixcart.com/image/280/280/kd94uq80/hair-oil/h/t/5/600-ayurvedic-oil-cool-navratna-original-imafu76kgb4bpxjg.jpeg?q=70
345,FLRF4SSGDM8HB5HB, Flipkart Supermart Select Chiroti Rawa, 39.0, 78.0, 1 kg, 291.0, https://rukminim1.flixcart.com/image/280/280/k7285u80/flour/5/h/b/1-chiroti-rawa-rava-flipkart-supermart-select-original-imafpdsy5ggctb7w.jpeg?q=70
346,BCRFNMJ9EMHXYHAD, GAINDA White Phenyl Plain, 45.0, 50.0, 1 L, 551.0, https://rukminim1.flixcart.com/image/280/280/k6jnfrk0/bathroom-floor-cleaner/h/a/d/plain-1-white-phenyle-bottle-gainda-original-imafzz9ycn8pfch9.jpeg?q=70
347,RICEUC2YZB6HP9DG, Organic Tattva Sona Masoori Rice (Parboiled), 467.0, 550.0, 5 kg, 231.0, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/rice/9/d/g/5-na-white-pouch-sona-masoori-rice-organic-tattva-original-imafym92k3k37qqk.jpeg?q=70
348,SPPFRSGNAPXGSTNH, Whisper Ultra Clean XL Plus Wings Sanitary Pad, 416.0, 520.0, 50 Units, 709.0, https://rukminim1.flixcart.com/image/280/280/ka5oia80/sanitary-pad-pantyliner/t/n/h/ultra-nights-sanitary-pads-xl-wings-50-pc-pack-xl-50-sanitary-original-imafrskbs3dhzkr9.jpeg?q=70
349,LDTEUAUV2EASEZE6, Safewash Gentle Wash Liquid Detergent, 290.0, 350.0, 1 kg, 162.0, https://rukminim1.flixcart.com/image/280/280/kmmcrrk0/liquid-detergent/c/t/k/gentle-wash-safewash-original-imagfgyh2quahgej.jpeg?q=70
350,CKBFRFKZREVQ6GQM, Good Day Pista Badam Cookies, 42.0, 45.0, 200 g, 582.0, https://rukminim1.flixcart.com/image/280/280/kd7pevk0/cookie-biscuit/g/q/m/200-pista-badam-cookies-good-day-original-imafu665q4ewtwpc.jpeg?q=70
351,LDTFG5JFMPRZJFXQ, Ariel Complete Detergent Powder 4 kg, 580.0, 1160.0, 4 kg, 513.0, https://rukminim1.flixcart.com/image/280/280/k7p37gw0/laundry-detergent/f/x/q/complete-ariel-original-imafpvfpyygwphgt.jpeg?q=70
352,CAFFSTDG7JAJPFWA, yoga bar Nuts and Seeds, 20.0, 40.0, 38 g Pouch, 506.0, https://rukminim1.flixcart.com/image/280/280/ko8xtow0/cereal-flake/n/a/b/nuts-and-seeds-pouch-yoga-bar-original-imag2qzfwua63bkn.jpeg?q=70
353,RYMETDKAPUEZZYFP, MTR Ready Mix Rava Idli 1 kg, 172.0, 215.0, 1 kg, 405.0, https://rukminim1.flixcart.com/image/280/280/j3orcsw0/ready-mix/y/f/p/1-instant-rava-idli-mix-breakfast-mix-mtr-foods-original-imaeuqsggxccb4bv.jpeg?q=70
354,CHCFVEZ5XPBJN9SQ, Cadbury Oreo Dipped, 81.0, 135.0, 250 g, 564.0, https://rukminim1.flixcart.com/image/280/280/klicfww0/cookie-biscuit/4/f/z/250-dipped-moments-gift-pack-1-cadbury-oreo-original-imagym4zzpeuqbqz.jpeg?q=70
355,CNDD9FZ3FU4XYHZW, DOVE Daily Shine Conditioner, 161.0, 190.0, 180 ml, 275.0, https://rukminim1.flixcart.com/image/280/280/j9pyaa80/conditioner/h/z/w/180-daily-shine-conditioner-dove-original-imaezgj7djfpqjbz.jpeg?q=70
356,CKBEUD5TPVS3XDKH, PARLE Monaco Classic Cheeslings, 60.0, 60.0, 150 g, 369.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/cookie-biscuit/d/k/h/150-monaco-classic-cheeslings-parle-original-imafxk72bpwedvgz.jpeg?q=70
357,BCRFS7Z4BZBBQWTB, Flipkart Supermart Disinfectant Surface Cleaner Floral, 90.0, 180.0, 975 ml, 566.0, https://rukminim1.flixcart.com/image/280/280/khavrm80/bathroom-floor-cleaner/w/t/b/floral-975-disinfectant-surface-cleaner-bottle-flipkart-original-imafxcghpkh8p7jj.jpeg?q=70
358,SOPEUBZRYR223TDT, LUX Fresh Splash Soap, 135.0, 135.0, 3x150 g, 434.0, https://rukminim1.flixcart.com/image/280/280/khnqqa80/soap/t/d/t/3-450-fresh-splash-soap-lux-original-imafxmhvhkp2fta3.jpeg?q=70
359,BCRFZFVD56ZGFB5X, Maxkleen Disinfectant Floor Cleaner Citrus, 139.0, 179.0, 975 ml, 597.0, https://rukminim1.flixcart.com/image/280/280/khuvxjk0-0/bathroom-floor-cleaner/f/l/o/citrus-disinfectant-floor-cleaner-bottle-maxkleen-original-imafxs5hkbfrjdza.jpeg?q=70
360,LDTEUJHPCBT6ETSA, Ariel Matic Front Load Detergent Powder 4 kg, 1092.0, 1150.0, 4 kg, 227.0, https://rukminim1.flixcart.com/image/280/280/kb6tyfk0/washing-powder/t/s/a/4-matic-front-load-ariel-original-imafsh3dybv6t9wf.jpeg?q=70
361,SOPEMNE4GE23MXEU, Pears Pure & Gentle Bathing Bar, 159.0, 170.0, 3x125 g, 901.0, https://rukminim1.flixcart.com/image/280/280/jb5e4y80/soap/x/e/u/3-375-pure-and-gentle-soap-bar-pears-original-imafykhkbnzsjqhd.jpeg?q=70
362,CHPFZSKZRUVG9GM8, Lay's Hot n Sweet Chilli Chips, 20.0, 20.0, 52 g, 638.0, https://rukminim1.flixcart.com/image/280/280/knt7zbk0/chips/m/p/l/52-hot-n-sweet-chilli-lay-s-original-imag2ezbdk5mpx4f.jpeg?q=70
363,MSCFUMVY374HQGGJ, Glow & Lovely Advanced Multi Vitamin, 213.0, 213.0, 110 g, 869.0, https://rukminim1.flixcart.com/image/280/280/kg9qbgw0/moisturizer-cream/g/g/j/110-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwjmahqzgkrta.jpeg?q=70
364,CNCETZN8EUDNEPZK, TANG Lemon Instant Drink Mix, 124.0, 135.0, 500 g, 440.0, https://rukminim1.flixcart.com/image/280/280/k84t1u80/concentrate/p/z/k/lemon-instant-drink-mix-tang-original-imafq7r8fjnawrhz.jpeg?q=70
365,WFWF3KD94YHFGZKH, Dukes Waffy Kulfi Flavoured Wafer Rolls, 75.0, 150.0, 250 g, 293.0, https://rukminim1.flixcart.com/image/280/280/jic0u4w0/wafer-waffle/z/k/h/250-kulfi-flavour-wafer-rolls-dukes-original-imaf65nphngyy9rh.jpeg?q=70
366,PLSFUUSECTTGEDDR, Urad Dal (Whole), 153.0, 210.0, 1 kg, 465.0, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/pulses/d/d/r/1-urad-dal-whole-urad-dal-unbranded-original-imafw47hyvjkacjc.jpeg?q=70
367,SMPD9FYFVANHUAV8, DOVE Hair Fall Rescue Shampoo, 242.0, 255.0, 340 ml, 829.0, https://rukminim1.flixcart.com/image/280/280/jjd6aa80/shampoo/a/v/8/340-hair-fall-rescue-shampoo-dove-original-imaez6hvxrf886wm.jpeg?q=70
368,CHCEWXEHZESSDDWV, Cadbury Bournville Cranberry Dark Chocolate Bars, 80.0, 100.0, 80 g, 381.0, https://rukminim1.flixcart.com/image/280/280/kmthz0w0/chocolate/y/d/s/bournville-cranberry-dark-chocolate-cadbury-original-imagfmspx96kfez2.jpeg?q=70
369,NDFFFTTSQ3C2ZTWJ, Flipkart Supermart Select Pumpkin Seeds Assorted Nuts, 71.0, 114.0, 100 g, 819.0, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/nut-dry-fruit/t/w/j/100-pumpkin-seeds-pouch-flipkart-supermart-select-original-imafps7urvrgcyhu.jpeg?q=70
370,CMFEUHDXHUCCNANN, Hajmola Regular, 40.0, 45.0, 120 pieces, 474.0, https://rukminim1.flixcart.com/image/280/280/jjx6g7k0/candy-mouth-freshener/a/n/n/120-regular-hajmola-original-imaf7dqznfgkahcp.jpeg?q=70
371,IRPFN9FYYBZKV4P7, Hit Spray Crawling Insect Killer 700ml, 312.0, 340.0, 700 ml, 606.0, https://rukminim1.flixcart.com/image/280/280/k4d27ww0/insect-repellent/4/p/7/700-spray-crawling-insect-killer-700ml-1-hit-original-imafna2ktbztunwc.jpeg?q=70
372,LDTEUJHPM6YXFF9N, Ariel Top Load Matic Detergent Powder 4 kg, 945.0, 1050.0, 4 kg, 826.0, https://rukminim1.flixcart.com/image/280/280/kb6tyfk0/washing-powder/f/9/n/4-top-load-matic-ariel-original-imafsh3fyzeqhxhj.jpeg?q=70
373,MDMETGN5YJZRAY6H, Horlicks Women's Plus Calseal Formula - Chocolate Flavour, 275.0, 299.0, 400 g, 481.0, https://rukminim1.flixcart.com/image/280/280/kh0vonk0/energy-sport-drink-mix/z/h/e/400-women-s-plus-chocolate-jar-horlicks-original-imafx4pjrdwhpp7g.jpeg?q=70
374,TPSETEG6HJGWG5MG, Colgate Visible White Toothpaste, 148.0, 198.0, 2x100 g, 670.0, https://rukminim1.flixcart.com/image/280/280/kkec4280/toothpaste/v/f/f/visible-white-colgate-original-imafzqydw2bahhgw.jpeg?q=70
375,SMPEPGKYW9GZWYVT, Clinic Plus Strong & Thick Health Shampoo, 179.0, 189.0, 340 ml, 474.0, https://rukminim1.flixcart.com/image/280/280/jepzrm80/shampoo/y/v/t/340-strong-thick-health-shampoo-clinic-plus-original-imaf3chzdyutrjhs.jpeg?q=70
376,LDTET5UDKAUNMX2M, Surf excel Matic Front Load Detergent Powder 2 kg, 389.0, 530.0, 2 kg, 959.0, https://rukminim1.flixcart.com/image/280/280/kcm9t3k0/washing-powder/x/2/m/2-matic-front-load-surf-excel-original-imaftpmwuzyfsjwg.jpeg?q=70
377,FLREU6Z648VNCVRW, Organic Tattva Wheat Maida, 44.0, 55.0, 500 g, 132.0, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/flour/v/r/w/500-wheat-maida-1-maida-organic-tattva-original-imafym8cchphahk9.jpeg?q=70
378,PLSFUUSEDNYXDHAB, Urad Dal (Split), 261.0, 400.0, 2 kg, 133.0, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/pulses/h/a/b/2-urad-dal-split-urad-dal-unbranded-original-imafw49gr49fhcfz.jpeg?q=70
379,DEOEUAU3VFZHHPWF, Yardley London Gold Deodorant Spray  -  For Men, 159.0, 199.0, 150 ml, 128.0, https://rukminim1.flixcart.com/image/280/280/joen7gw0/deodorant/p/w/f/150-gold-body-spray-yardley-london-men-original-imafavgn9azehjqx.jpeg?q=70
380,RICFUUSHAGJMMVPV, Sona Masoori Rice (Raw), 254.0, 320.0, 5 kg, 461.0, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/rice/v/p/v/5-raw-white-sona-masoori-rice-pouch-unbranded-original-imafw43r8ryykhs6.jpeg?q=70
381,RICETDHJWYCYGHHB, Fortune Rozana Basmati Rice (Medium Grain), 325.0, 585.0, 5 kg, 345.0, https://rukminim1.flixcart.com/image/280/280/k7c88sw0/rice/h/h/b/5-white-rozana-basmati-rice-bag-fortune-original-imafphkjvy6frtms.jpeg?q=70
382,MDMEUJWYCK9DRG4M, Cadbury Bournvita 5 Star Magic, 208.0, 222.0, 500 g, 622.0, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/milk-drink-mix/h/w/u/5-star-magic-pouch-cadbury-bournvita-original-imagfq3fra459pty.jpeg?q=70
383,SOPFQA66Q8JMB7CM, CINTHOL Original Soap, 378.0, 420.0, 12x100 g, 587.0, https://rukminim1.flixcart.com/image/280/280/k87nxjk0/soap/7/c/m/12-1200-original-bath-soap-cinthol-original-imafqa7cjza74tf8.jpeg?q=70
384,JASFRS95VZWR3YYG, nutella Ferrero 350 g, 342.0, 380.0, 350 g, 363.0, https://rukminim1.flixcart.com/image/280/280/kc54ivk0/jam-spread/y/y/g/350-hazelnut-spread-glass-bottle-hazelnut-spread-nutella-original-imaftcyghnvdhkev.jpeg?q=70
385,CAFFW257A3HYTGCM, Kwality Choco Flakes, 60.0, 60.0, 75 g Box, 587.0, https://rukminim1.flixcart.com/image/280/280/kgjqefk0/cereal-flake/g/c/m/75-choco-flakes-tetrapack-kwality-original-imafwrgyyp2yzdf8.jpeg?q=70
386,RYMETDKAAUMUYCDY, MTR Instant Dosa Mix 500 g, 115.0, 125.0, 500 g, 371.0, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ready-mix/c/d/y/500-instant-dosa-mix-breakfast-mix-mtr-foods-original-imaeuz79g3g3u7mr.jpeg?q=70
387,MVRFNVEBTKHGF3QJ, MORTEIN Smart Mosquito Vaporiser Refill, 134.0, 149.0, 45 ml, 464.0, https://rukminim1.flixcart.com/image/280/280/kfmv9u80/mosquito-vaporise-refill/3/q/j/smart-liquid-vaporizer-machine-refill-1-8901396502111-mortein-original-imafwfvjkkr3ezhq.jpeg?q=70
388,SCMEXBGHV6HGBUA6, Flipkart Supermart Select Coriander (Dhania Seeds), 51.0, 80.0, 200 g, 989.0, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/spice-masala/u/a/6/200-coriander-dhania-seeds-pouch-flipkart-supermart-select-whole-original-imafps7wfx4azfzs.jpeg?q=70
389,CFEFU75A7GJPP9XF, Sleepy Owl Original Cold Brew Packs (Set of 3) Roast & Ground Coffee, 255.0, 300.0, 3x50 g, 139.0, https://rukminim1.flixcart.com/image/280/280/kd94uq80/coffee/9/x/f/150-original-cold-brew-packs-set-of-3-roast-ground-coffee-box-original-imafu75an97yccz9.jpeg?q=70
390,CFEGYW82FTASHYZG, Sleepy Owl Hot Brew Latte Bags (Set of 10) Instant Coffee, 255.0, 300.0, 10x12.5 g, 505.0, https://rukminim1.flixcart.com/image/280/280/kljrvrk0/coffee/9/t/d/125-hot-brew-latte-bags-set-of-10-instant-coffee-box-sleepy-owl-original-imagyn3zhve3tjzv.jpeg?q=70
391,DCGFTJNHZGAJZMGN, Godrej Protekt Germ Protection Dish Cleaning Gel, 136.0, 155.0, 0.75 L, 505.0, https://rukminim1.flixcart.com/image/280/280/kdt50nk0/all-purpose-cleaner/z/f/p/home-essential-combo-multipurpose-disinfectant-liquid-500ml-aer-original-imafumuwrkgjynsk.jpeg?q=70
392,CFEGYW7YPNPXDBTE, Sleepy Owl Assorted Hot Brew Bags (Set of 10) Roast & Ground Coffee, 255.0, 300.0, 10x12.5 g, 317.0, https://rukminim1.flixcart.com/image/280/280/kljrvrk0/coffee/f/o/0/125-assorted-hot-brew-bags-set-of-10-roast-ground-coffee-box-original-imagyn3zwwsduase.jpeg?q=70
393,SCMEUHHYUZGTH3JQ, EVEREST Sabji Masala, 54.0, 54.0, 100 g, 917.0, https://rukminim1.flixcart.com/image/280/280/kjabs7k0-0/spice-masala/l/o/v/sabji-masala-box-everest-powder-original-imafyvpg4h9hybjc.jpeg?q=70
394,TPSF635FFZKYHVQ4, Dabur Meswak Complete Oral Care Toothpaste, 154.0, 175.0, 2x200 g, 761.0, https://rukminim1.flixcart.com/image/280/280/kf2v3ww0/toothpaste/v/q/4/400-meswak-complete-oral-care-dabur-original-imafvm5s9qfrqbpf.jpeg?q=70
395,SMPE7C25DJHQXZCY, DOVE Oxygen Moisture Shampoo, 275.0, 290.0, 340 ml, 661.0, https://rukminim1.flixcart.com/image/280/280/jesunbk0/shampoo/z/c/y/340-oxygen-moisture-shampoo-dove-original-imaebqfajr3mnrzv.jpeg?q=70
396,CMFEUHDXJJUHRN2U, Hajmola Anardana, 36.0, 40.0, 120 pieces, 299.0, https://rukminim1.flixcart.com/image/280/280/j4sronk0/candy-mouth-freshener/n/2/u/120-tablet-anardana-hajmola-original-imaevmghzrhqhcyx.jpeg?q=70
